Season,Round,Season_Round,Grand_Prix,Driver,Team,Status,Completed_Laps,Max_Laps,Race_Position,Pole_Race_Time,Total_Race_Time,Normalised_Race_Pole_Gap
2018,4,2018-04,Azerbaijan Grand Prix,ALO,McLaren,Finished,51,51,7,4267.819187,4623.755999,0.08340016209782308
2018,4,2018-04,Azerbaijan Grand Prix,STR,Williams,Finished,51,51,8,4267.819187,4590.809999,0.07568052859030372
2018,4,2018-04,Azerbaijan Grand Prix,VAN,McLaren,Finished,51,51,9,4267.819187,4930.588999,0.1552947261727562
2018,4,2018-04,Azerbaijan Grand Prix,HAR,Racing Bulls,Finished,51,51,10,4267.819187,4790.284999,0.12241985639678887
2018,4,2018-04,Azerbaijan Grand Prix,ERI,Kick Sauber,Finished,51,51,11,4267.819187,5443.030999,0.27536588606653156
2018,4,2018-04,Azerbaijan Grand Prix,GAS,Racing Bulls,Finished,51,51,12,4267.819187,4784.500999,0.12106459748197373
2018,4,2018-04,Azerbaijan Grand Prix,MAG,Haas F1 Team,Finished,51,51,13,4267.819187,4969.385999,0.16438531747947738
2018,4,2018-04,Azerbaijan Grand Prix,BOT,Mercedes,Puncture,48,51,14,4267.819187,4267.819187,0.0
2018,4,2018-04,Azerbaijan Grand Prix,GRO,Haas F1 Team,Accident,42,51,15,4267.819187,5023.469642,0.17705774820586373
2018,4,2018-04,Azerbaijan Grand Prix,VER,Red Bull Racing,Collision,39,51,16,4267.819187,5023.023999,0.17695332883370352
2018,4,2018-04,Azerbaijan Grand Prix,RIC,Red Bull Racing,Collision,39,51,17,4267.819187,5022.138692,0.1767458910390809
2018,4,2018-04,Azerbaijan Grand Prix,HUL,Alpine,Accident,10,51,18,4267.819187,,
2018,5,2018-05,Spanish Grand Prix,HAM,Mercedes,Finished,66,66,1,5574.181999,5574.181999,0.0
2018,5,2018-05,Spanish Grand Prix,BOT,Mercedes,Finished,66,66,2,5574.181999,5594.474999,0.003640534163333875
2018,5,2018-05,Spanish Grand Prix,VER,Red Bull Racing,Finished,66,66,3,5574.181999,5600.702999,0.0047578281449649484
2018,5,2018-05,Spanish Grand Prix,VET,Ferrari,Finished,66,66,4,5574.181999,5601.510999,0.004902782149004636
2018,5,2018-05,Spanish Grand Prix,RIC,Red Bull Racing,Finished,66,66,5,5574.181999,5623.593999,0.008864439662871426
2018,5,2018-05,Spanish Grand Prix,MAG,Haas F1 Team,+1 Lap,65,66,6,5574.181999,5678.344523,0.018686602629531368
2018,5,2018-05,Spanish Grand Prix,SAI,Alpine,+1 Lap,65,66,7,5574.181999,5715.60203,0.025370544238664916
2018,5,2018-05,Spanish Grand Prix,ALO,McLaren,+1 Lap,65,66,8,5574.181999,5719.300061,0.02603396552642767
2018,5,2018-05,Spanish Grand Prix,PER,Force India,+2 Laps,64,66,9,5574.181999,5750.412937,0.031615569429131574
2018,5,2018-05,Spanish Grand Prix,LEC,Kick Sauber,+2 Laps,64,66,10,5574.181999,5753.363343,0.03214486789849058
2018,5,2018-05,Spanish Grand Prix,STR,Williams,+2 Laps,64,66,11,5574.181999,5760.555281,0.03343509093054986
2018,5,2018-05,Spanish Grand Prix,HAR,Racing Bulls,+2 Laps,64,66,12,5574.181999,5772.954,0.03565940276719681
2018,5,2018-05,Spanish Grand Prix,ERI,Kick Sauber,+2 Laps,64,66,13,5574.181999,5778.610406,0.036674153631272466
2018,5,2018-05,Spanish Grand Prix,SIR,Williams,+3 Laps,63,66,14,5574.181999,6010.621047,0.07829651921632541
2018,5,2018-05,Spanish Grand Prix,VAN,McLaren,Gearbox,45,66,15,5574.181999,,
2018,5,2018-05,Spanish Grand Prix,OCO,Force India,Oil leak,38,66,16,5574.181999,,
2018,5,2018-05,Spanish Grand Prix,RAI,Ferrari,Turbo,25,66,17,5574.181999,,
2018,6,2018-06,Monaco Grand Prix,RIC,Red Bull Racing,Finished,78,78,1,6174.806999,6174.806999,0.0
2018,6,2018-06,Monaco Grand Prix,VET,Ferrari,Finished,78,78,2,6174.806999,6182.142999,0.0011880533272030647
2018,6,2018-06,Monaco Grand Prix,HAM,Mercedes,Finished,78,78,3,6174.806999,6191.819999,0.00275522781566373
2018,6,2018-06,Monaco Grand Prix,RAI,Ferrari,Finished,78,78,4,6174.806999,6192.933999,0.0029356383127334684
2018,6,2018-06,Monaco Grand Prix,BOT,Mercedes,Finished,78,78,5,6174.806999,6193.629,0.003048192599873545
2018,6,2018-06,Monaco Grand Prix,OCO,Force India,Finished,78,78,6,6174.806999,6198.473999,0.003832832346635673
2018,6,2018-06,Monaco Grand Prix,GAS,Racing Bulls,Finished,78,78,7,6174.806999,6199.137999,0.003940366071998547
2018,6,2018-06,Monaco Grand Prix,HUL,Alpine,Finished,78,78,8,6174.806999,6199.645999,0.004022635849836753
2018,6,2018-06,Monaco Grand Prix,VER,Red Bull Racing,Finished,78,78,9,6174.806999,6200.123999,0.004100047176227584
2018,6,2018-06,Monaco Grand Prix,SAI,Alpine,Finished,78,78,10,6174.806999,6243.819999,0.011176543657344551
2018,6,2018-06,Monaco Grand Prix,ERI,Kick Sauber,Finished,78,78,11,6174.806999,6244.670999,0.011314361730061284
2018,6,2018-06,Monaco Grand Prix,PER,Force India,Finished,78,78,12,6174.806999,6245.267999,0.011411044913858914
2018,6,2018-06,Monaco Grand Prix,MAG,Haas F1 Team,Finished,78,78,13,6174.806999,6249.629999,0.012117463754270696
2018,6,2018-06,Monaco Grand Prix,VAN,McLaren,+1 Lap,77,78,14,6174.806999,6255.234311,0.013025073012488564
2018,6,2018-06,Monaco Grand Prix,GRO,Haas F1 Team,+1 Lap,77,78,15,6174.806999,6285.635064,0.01794842575937161
2018,6,2018-06,Monaco Grand Prix,SIR,Williams,+1 Lap,77,78,16,6174.806999,6307.290701,0.021455521123405985
2018,6,2018-06,Monaco Grand Prix,STR,Williams,+2 Laps,76,78,17,6174.806999,6370.873736,0.03175269073701448
2018,6,2018-06,Monaco Grand Prix,LEC,Kick Sauber,Collision,70,78,18,6174.806999,6213.537942,0.006272413535560295
2018,6,2018-06,Monaco Grand Prix,HAR,Racing Bulls,Collision,70,78,19,6174.806999,6211.707171,0.0059759231350835496
2018,6,2018-06,Monaco Grand Prix,ALO,McLaren,Gearbox,52,78,20,6174.806999,,
2018,7,2018-07,Canadian Grand Prix,VET,Ferrari,Finished,70,70,1,5462.327999,5462.327999,0.0
2018,7,2018-07,Canadian Grand Prix,BOT,Mercedes,Finished,70,70,2,5462.327999,5468.104999,0.001057607672233729
2018,7,2018-07,Canadian Grand Prix,VER,Red Bull Racing,Finished,70,70,3,5462.327999,5468.221999,0.0010790271109826222
2018,7,2018-07,Canadian Grand Prix,RIC,Red Bull Racing,Finished,70,70,4,5462.327999,5479.943,0.0032248156835739117
2018,7,2018-07,Canadian Grand Prix,HAM,Mercedes,Finished,70,70,5,5462.327999,5483.788999,0.003928910897318616
2018,7,2018-07,Canadian Grand Prix,RAI,Ferrari,Finished,70,70,6,5462.327999,5489.715,0.005013796499407253
2018,7,2018-07,Canadian Grand Prix,HUL,Alpine,+1 Lap,69,70,7,5462.327999,5566.678985,0.019103756863209753
2018,7,2018-07,Canadian Grand Prix,SAI,Alpine,+1 Lap,69,70,8,5462.327999,5570.540144,0.019810627450385754
2018,7,2018-07,Canadian Grand Prix,OCO,Force India,+1 Lap,69,70,9,5462.327999,5572.066956,0.02009014416931576
2018,7,2018-07,Canadian Grand Prix,LEC,Kick Sauber,+1 Lap,69,70,10,5462.327999,5582.074927,0.02192232469780686
2018,7,2018-07,Canadian Grand Prix,GAS,Racing Bulls,+1 Lap,69,70,11,5462.327999,5587.266086,0.022872681212638968
2018,7,2018-07,Canadian Grand Prix,GRO,Haas F1 Team,+1 Lap,69,70,12,5462.327999,5587.652608,0.02294344261694725
2018,7,2018-07,Canadian Grand Prix,MAG,Haas F1 Team,+1 Lap,69,70,13,5462.327999,5591.28855,0.023609082249108626
2018,7,2018-07,Canadian Grand Prix,PER,Force India,+1 Lap,69,70,14,5462.327999,5589.303188,0.023245617806775032
2018,7,2018-07,Canadian Grand Prix,ERI,Kick Sauber,+2 Laps,68,70,15,5462.327999,5635.469411,0.0316973664034268
2018,7,2018-07,Canadian Grand Prix,VAN,McLaren,+2 Laps,68,70,16,5462.327999,5637.235882,0.03202075800501558
2018,7,2018-07,Canadian Grand Prix,SIR,Williams,+2 Laps,68,70,17,5462.327999,5660.4275,0.036266496818987415
2018,7,2018-07,Canadian Grand Prix,ALO,McLaren,Exhaust,40,70,18,5462.327999,,
2018,8,2018-08,French Grand Prix,HAM,Mercedes,Finished,53,53,1,5235.222788,5252.395999,0.003280320952026017
2018,8,2018-08,French Grand Prix,VER,Red Bull Racing,Finished,53,53,2,5235.222788,5259.704999,0.0046764410974289294
2018,8,2018-08,French Grand Prix,RAI,Ferrari,Finished,53,53,3,5235.222788,5277.859999,0.008144297334915951
2018,8,2018-08,French Grand Prix,RIC,Red Bull Racing,Finished,53,53,4,5235.222788,5287.742999,0.010032087100549925
2018,8,2018-08,French Grand Prix,VET,Ferrari,Finished,53,53,5,5235.222788,5320.401999,0.016270408051257013
2018,8,2018-08,French Grand Prix,MAG,Haas F1 Team,Finished,53,53,6,5235.222788,5332.456999,0.018573079874055543
2018,8,2018-08,French Grand Prix,BOT,Mercedes,Finished,53,53,7,5235.222788,5338.585999,0.019743803690059902
2018,8,2018-08,French Grand Prix,SAI,Alpine,Finished,53,53,8,5235.222788,5340.113999,0.020035672835247542
2018,8,2018-08,French Grand Prix,HUL,Alpine,Finished,53,53,9,5235.222788,5343.040999,0.020594770340459423
2018,8,2018-08,French Grand Prix,LEC,Kick Sauber,Finished,53,53,10,5235.222788,5346.693999,0.021292543892403204
2018,8,2018-08,French Grand Prix,GRO,Haas F1 Team,+1 Lap,52,53,11,5235.222788,5363.687653,0.024538566972634346
2018,8,2018-08,French Grand Prix,VAN,McLaren,+1 Lap,52,53,12,5235.222788,5235.222788,0.0
2018,8,2018-08,French Grand Prix,ERI,Kick Sauber,+1 Lap,52,53,13,5235.222788,5399.113057,0.03130530937015008
2018,8,2018-08,French Grand Prix,HAR,Racing Bulls,+1 Lap,52,53,14,5235.222788,5257.41348,0.004238729257304064
2018,8,2018-08,French Grand Prix,SIR,Williams,+1 Lap,52,53,15,5235.222788,5422.102826,0.035696673392459966
2018,8,2018-08,French Grand Prix,ALO,McLaren,Wheel,50,53,16,5235.222788,5417.96634,0.034906547323807935
2018,8,2018-08,French Grand Prix,STR,Williams,Puncture,48,53,17,5235.222788,5385.489,0.028702925946997748
2018,8,2018-08,French Grand Prix,PER,Force India,Engine,27,53,18,5235.222788,,
2018,9,2018-09,Austrian Grand Prix,VER,Red Bull Racing,Finished,71,71,1,4916.023999,4916.023999,0.0
2018,9,2018-09,Austrian Grand Prix,RAI,Ferrari,Finished,71,71,2,4916.023999,4917.527999,0.00030593829491176727
2018,9,2018-09,Austrian Grand Prix,VET,Ferrari,Finished,71,71,3,4916.023999,4919.204999,0.0006470676303953482
2018,9,2018-09,Austrian Grand Prix,GRO,Haas F1 Team,+1 Lap,70,71,4,4916.023999,5007.980942,0.018705552092240785
2018,9,2018-09,Austrian Grand Prix,MAG,Haas F1 Team,+1 Lap,70,71,5,4916.023999,5009.5825,0.019031335286205264
2018,9,2018-09,Austrian Grand Prix,OCO,Force India,+1 Lap,70,71,6,4916.023999,5020.6585,0.021284375548468404
2018,9,2018-09,Austrian Grand Prix,PER,Force India,+1 Lap,70,71,7,4916.023999,5022.1779,0.021593446456240395
2018,9,2018-09,Austrian Grand Prix,ALO,McLaren,+1 Lap,70,71,8,4916.023999,5037.108185,0.02463051157289531
2018,9,2018-09,Austrian Grand Prix,LEC,Kick Sauber,+1 Lap,70,71,9,4916.023999,5041.4757,0.02551893583626086
2018,9,2018-09,Austrian Grand Prix,ERI,Kick Sauber,+1 Lap,70,71,10,4916.023999,5042.027471,0.02563117511745916
2018,9,2018-09,Austrian Grand Prix,GAS,Racing Bulls,+1 Lap,70,71,11,4916.023999,5048.424571,0.026932450294573806
2018,9,2018-09,Austrian Grand Prix,SAI,Alpine,+1 Lap,70,71,12,4916.023999,5053.5173,0.027968394993183265
2018,9,2018-09,Austrian Grand Prix,SIR,Williams,+2 Laps,69,71,13,4916.023999,5095.596941,0.036528084898797886
2018,9,2018-09,Austrian Grand Prix,STR,Williams,+2 Laps,69,71,14,4916.023999,5087.191159,0.03481821082135039
2018,9,2018-09,Austrian Grand Prix,VAN,McLaren,Collision damage,65,71,15,4916.023999,5165.40183,0.05072754548202507
2018,9,2018-09,Austrian Grand Prix,HAM,Mercedes,Fuel pressure,62,71,16,4916.023999,4965.020838,0.009966761555673331
2018,9,2018-09,Austrian Grand Prix,HAR,Racing Bulls,Hydraulics,54,71,17,4916.023999,5092.731388,0.03594518436768124
2018,9,2018-09,Austrian Grand Prix,RIC,Red Bull Racing,Exhaust,53,71,18,4916.023999,,
2018,9,2018-09,Austrian Grand Prix,BOT,Mercedes,Hydraulics,13,71,19,4916.023999,,
2018,9,2018-09,Austrian Grand Prix,HUL,Alpine,Engine,11,71,20,4916.023999,,
2018,10,2018-10,British Grand Prix,VET,Ferrari,Finished,52,52,1,4794.638999,4794.638999,0.0
2018,10,2018-10,British Grand Prix,HAM,Mercedes,Finished,52,52,2,4794.638999,5252.047999,0.09540009166391905
2018,10,2018-10,British Grand Prix,RAI,Ferrari,Finished,52,52,3,4794.638999,5253.435999,0.09568958165477937
2018,10,2018-10,British Grand Prix,BOT,Mercedes,Finished,52,52,4,4794.638999,5108.560999,0.06547354244302306
2018,10,2018-10,British Grand Prix,RIC,Red Bull Racing,Finished,52,52,5,4794.638999,5259.283999,0.09690927723586906
2018,10,2018-10,British Grand Prix,HUL,Alpine,Finished,52,52,6,4794.638999,5278.003999,0.1008136379195208
2018,10,2018-10,British Grand Prix,OCO,Force India,Finished,52,52,7,4794.638999,5279.713999,0.1011702862512005
2018,10,2018-10,British Grand Prix,ALO,McLaren,Finished,52,52,8,4794.638999,5280.899,0.10141743749663279
2018,10,2018-10,British Grand Prix,MAG,Haas F1 Team,Finished,52,52,9,4794.638999,5282.971999,0.10184979517787474
2018,10,2018-10,British Grand Prix,PER,Force India,Finished,52,52,10,4794.638999,5284.491999,0.1021668159171456
2018,10,2018-10,British Grand Prix,VAN,McLaren,Finished,52,52,11,4794.638999,5285.557999,0.10238914756718676
2018,10,2018-10,British Grand Prix,STR,Williams,Finished,52,52,12,4794.638999,5287.889999,0.10287552412243661
2018,10,2018-10,British Grand Prix,GAS,Racing Bulls,Finished,52,52,13,4794.638999,5283.912999,0.10204605604343642
2018,10,2018-10,British Grand Prix,SIR,Williams,Finished,52,52,14,4794.638999,5297.896999,0.10496264684472845
2018,10,2018-10,British Grand Prix,VER,Red Bull Racing,Brakes,46,52,15,4794.638999,5336.419739,0.1129971912615313
2018,10,2018-10,British Grand Prix,GRO,Haas F1 Team,Collision,37,52,16,4794.638999,,
2018,10,2018-10,British Grand Prix,SAI,Alpine,Collision,37,52,17,4794.638999,,
2018,10,2018-10,British Grand Prix,ERI,Kick Sauber,Accident,31,52,18,4794.638999,,
2018,10,2018-10,British Grand Prix,LEC,Kick Sauber,Tyre,18,52,19,4794.638999,,
2018,10,2018-10,British Grand Prix,HAR,Racing Bulls,Power Unit,1,52,20,4794.638999,,
2018,11,2018-11,German Grand Prix,HAM,Mercedes,Finished,67,67,1,5299.164,5549.844999,0.04730576351288618
2018,11,2018-11,German Grand Prix,BOT,Mercedes,Finished,67,67,2,5299.164,5554.379999,0.048161558879853406
2018,11,2018-11,German Grand Prix,RAI,Ferrari,Finished,67,67,3,5299.164,5556.576999,0.048576152578029275
2018,11,2018-11,German Grand Prix,VER,Red Bull Racing,Finished,67,67,4,5299.164,5557.498999,0.0487501422865948
2018,11,2018-11,German Grand Prix,HUL,Alpine,Finished,67,67,5,5299.164,5576.453999,0.05232712159880326
2018,11,2018-11,German Grand Prix,GRO,Haas F1 Team,Finished,67,67,6,5299.164,5578.715999,0.0527539813827238
2018,11,2018-11,German Grand Prix,PER,Force India,Finished,67,67,7,5299.164,5580.400999,0.05307195606703252
2018,11,2018-11,German Grand Prix,OCO,Force India,Finished,67,67,8,5299.164,5581.594999,0.05329727462671463
2018,11,2018-11,German Grand Prix,ERI,Kick Sauber,Finished,67,67,9,5299.164,5582.206999,0.05341276454172772
2018,11,2018-11,German Grand Prix,HAR,Racing Bulls,Finished,67,67,10,5299.164,5584.041999,0.05375904557775524
2018,11,2018-11,German Grand Prix,MAG,Haas F1 Team,Finished,67,67,11,5299.164,5584.763999,0.05389529348402888
2018,11,2018-11,German Grand Prix,SAI,Alpine,Finished,67,67,12,5299.164,5582.913999,0.05354618181282955
2018,11,2018-11,German Grand Prix,VAN,McLaren,Finished,67,67,13,5299.164,5596.461999,0.05610281150007812
2018,11,2018-11,German Grand Prix,GAS,Racing Bulls,+1 Lap,66,67,14,5299.164,5673.16409,0.0705771872695391
2018,11,2018-11,German Grand Prix,LEC,Kick Sauber,+1 Lap,66,67,15,5299.164,5674.983242,0.07092047764515308
2018,11,2018-11,German Grand Prix,ALO,McLaren,Retired,65,67,16,5299.164,5682.523569,0.07234340529940209
2018,11,2018-11,German Grand Prix,STR,Williams,Engine,53,67,17,5299.164,5633.657075,0.06312185752318666
2018,11,2018-11,German Grand Prix,VET,Ferrari,Accident,51,67,18,5299.164,5299.164,0.0
2018,11,2018-11,German Grand Prix,SIR,Williams,Engine,51,67,19,5299.164,5516.72745,0.041056183579145866
2018,11,2018-11,German Grand Prix,RIC,Red Bull Racing,Engine,27,67,20,5299.164,,
2018,12,2018-12,Hungarian Grand Prix,HAM,Mercedes,Finished,70,70,1,5836.426999,5836.426999,0.0
2018,12,2018-12,Hungarian Grand Prix,VET,Ferrari,Finished,70,70,2,5836.426999,5853.549999,0.0029338155009792644
2018,12,2018-12,Hungarian Grand Prix,RAI,Ferrari,Finished,70,70,3,5836.426999,5856.527999,0.0034440591826889744
2018,12,2018-12,Hungarian Grand Prix,RIC,Red Bull Racing,Finished,70,70,4,5836.426999,5882.845999,0.007953324869471201
2018,12,2018-12,Hungarian Grand Prix,BOT,Mercedes,Finished,70,70,5,5836.426999,5886.426999,0.008566885186530593
2018,12,2018-12,Hungarian Grand Prix,GAS,Racing Bulls,Finished,70,70,6,5836.426999,5909.699999,0.012554427565452997
2018,12,2018-12,Hungarian Grand Prix,MAG,Haas F1 Team,+1 Lap,69,70,7,5836.426999,5926.043768,0.015354731416216572
2018,12,2018-12,Hungarian Grand Prix,ALO,McLaren,+1 Lap,69,70,8,5836.426999,5963.351739,0.021746993498204636
2018,12,2018-12,Hungarian Grand Prix,SAI,Alpine,+1 Lap,69,70,9,5836.426999,5975.893913,0.023895940791154535
2018,12,2018-12,Hungarian Grand Prix,GRO,Haas F1 Team,+1 Lap,69,70,10,5836.426999,5976.422463,0.02398650133446134
2018,12,2018-12,Hungarian Grand Prix,HAR,Racing Bulls,+1 Lap,69,70,11,5836.426999,5977.797101,0.024222028652842287
2018,12,2018-12,Hungarian Grand Prix,HUL,Alpine,+1 Lap,69,70,12,5836.426999,5984.109275,0.025303542051550165
2018,12,2018-12,Hungarian Grand Prix,OCO,Force India,+1 Lap,69,70,13,5836.426999,5992.842028,0.026799791897816894
2018,12,2018-12,Hungarian Grand Prix,PER,Force India,+1 Lap,69,70,14,5836.426999,6002.665362,0.028482899388355687
2018,12,2018-12,Hungarian Grand Prix,ERI,Kick Sauber,+2 Laps,68,70,15,5836.426999,6050.599264,0.036695784087883876
