Season,Round,Season_Round,Grand_Prix,Driver,Team,Status,Completed_Laps,Max_Laps,Race_Position,Pole_Race_Time,Total_Race_Time,Normalised_Race_Pole_Gap
2025,13,2025-13,Belgian Grand Prix,NOR,McLaren,Finished,44,44,2,4594.563999,4597.389999,0.0006150746840429822
2025,13,2025-13,Belgian Grand Prix,LEC,Ferrari,Finished,44,44,3,4594.563999,4617.027999,0.004889256087169391
2025,13,2025-13,Belgian Grand Prix,VER,Red Bull Racing,Finished,44,44,4,4594.563999,4619.868999,0.0055075954988346165
2025,13,2025-13,Belgian Grand Prix,RUS,Mercedes,Finished,44,44,5,4594.563999,4635.558999,0.008922500591769467
2025,13,2025-13,Belgian Grand Prix,ALB,Williams,Finished,44,44,6,4594.563999,4638.783999,0.009624417030565935
2025,13,2025-13,Belgian Grand Prix,HAM,Ferrari,Finished,44,44,7,4594.563999,4653.977999,0.012931368463456216
2025,13,2025-13,Belgian Grand Prix,LAW,Racing Bulls,Finished,44,44,8,4594.563999,4655.789999,0.013325747560231083
2025,13,2025-13,Belgian Grand Prix,BOR,Kick Sauber,Finished,44,44,9,4594.563999,4660.302999,0.014307995277529795
2025,13,2025-13,Belgian Grand Prix,GAS,Alpine,Finished,44,44,10,4594.563999,4679.798999,0.01855127059249817
2025,13,2025-13,Belgian Grand Prix,BEA,Haas F1 Team,Finished,44,44,11,4594.563999,4678.528999,0.01827485698714293
2025,13,2025-13,Belgian Grand Prix,HUL,Kick Sauber,Finished,44,44,12,4594.563999,4682.136999,0.01906013280456209
2025,13,2025-13,Belgian Grand Prix,TSU,Red Bull Racing,Finished,44,44,13,4594.563999,4677.459999,0.018042190731926144
2025,13,2025-13,Belgian Grand Prix,STR,Aston Martin,Finished,44,44,14,4594.563999,4689.463999,0.020654843423805636
2025,13,2025-13,Belgian Grand Prix,OCO,Haas F1 Team,Finished,44,44,15,4594.563999,4691.380999,0.02107207561393687
2025,13,2025-13,Belgian Grand Prix,ANT,Mercedes,Finished,44,44,16,4594.563999,4701.999999,0.023383285122023034
2025,13,2025-13,Belgian Grand Prix,ALO,Aston Martin,Finished,44,44,17,4594.563999,4704.411999,0.023908253323690287
2025,13,2025-13,Belgian Grand Prix,SAI,Williams,Finished,44,44,18,4594.563999,4703.370999,0.023681681226702223
2025,13,2025-13,Belgian Grand Prix,COL,Alpine,Finished,44,44,19,4594.563999,4704.211999,0.023864723622059714
2025,13,2025-13,Belgian Grand Prix,HAD,Racing Bulls,Lapped,43,44,20,4594.563999,4722.970232,0.02794742505011305
2025,14,2025-14,Hungarian Grand Prix,NOR,McLaren,Finished,70,70,1,5721.230999,5721.230999,0.0
2025,14,2025-14,Hungarian Grand Prix,PIA,McLaren,Finished,70,70,2,5721.230999,5721.928999,0.0001220017160854514
2025,14,2025-14,Hungarian Grand Prix,RUS,Mercedes,Finished,70,70,3,5721.230999,5743.146999,0.003830644140016437
2025,14,2025-14,Hungarian Grand Prix,LEC,Ferrari,Finished,70,70,4,5721.230999,5758.790999,0.00656502071085141
2025,14,2025-14,Hungarian Grand Prix,ALO,Aston Martin,Finished,70,70,5,5721.230999,5780.271,0.010319457649991648
2025,14,2025-14,Hungarian Grand Prix,BOR,Kick Sauber,Finished,70,70,6,5721.230999,5787.399999,0.011565517982330187
2025,14,2025-14,Hungarian Grand Prix,STR,Aston Martin,Finished,70,70,7,5721.230999,5789.404999,0.011915967037848363
2025,14,2025-14,Hungarian Grand Prix,LAW,Racing Bulls,Finished,70,70,8,5721.230999,5790.681999,0.01213917075051496
2025,14,2025-14,Hungarian Grand Prix,VER,Red Bull Racing,Finished,70,70,9,5721.230999,5793.875999,0.012697442213519539
2025,14,2025-14,Hungarian Grand Prix,ANT,Mercedes,Lapped,69,70,10,5721.230999,5811.907246,0.015849079859884707
2025,14,2025-14,Hungarian Grand Prix,HAD,Racing Bulls,Lapped,69,70,11,5721.230999,5812.770579,0.015999979727439717
2025,14,2025-14,Hungarian Grand Prix,HAM,Ferrari,Lapped,69,70,12,5721.230999,5814.151304,0.016241313279649283
2025,14,2025-14,Hungarian Grand Prix,HUL,Kick Sauber,Lapped,69,70,13,5721.230999,5835.86855,0.020037217693191778
2025,14,2025-14,Hungarian Grand Prix,SAI,Williams,Lapped,69,70,14,5721.230999,5837.956376,0.02040214370306015
2025,14,2025-14,Hungarian Grand Prix,ALB,Williams,Lapped,69,70,15,5721.230999,5842.810724,0.021250623339845953
2025,14,2025-14,Hungarian Grand Prix,OCO,Haas F1 Team,Lapped,69,70,16,5721.230999,5850.061304,0.02251793451837858
2025,14,2025-14,Hungarian Grand Prix,TSU,Red Bull Racing,Lapped,69,70,17,5721.230999,5851.770724,0.022816719867248203
2025,14,2025-14,Hungarian Grand Prix,COL,Alpine,Lapped,69,70,18,5721.230999,5852.203913,0.022892435915084164
2025,14,2025-14,Hungarian Grand Prix,GAS,Alpine,Lapped,69,70,19,5721.230999,5851.163043,0.0227105047886913
2025,14,2025-14,Hungarian Grand Prix,BEA,Haas F1 Team,Retired,48,70,20,5721.230999,,
2025,15,2025-15,Dutch Grand Prix,PIA,McLaren,Finished,72,72,1,5814.547875,5909.848999,0.01639011769251275
2025,15,2025-15,Dutch Grand Prix,VER,Red Bull Racing,Finished,72,72,2,5814.547875,5911.119999,0.016608707345108886
2025,15,2025-15,Dutch Grand Prix,HAD,Racing Bulls,Finished,72,72,3,5814.547875,5913.081999,0.016946136848172255
2025,15,2025-15,Dutch Grand Prix,RUS,Mercedes,Finished,72,72,4,5814.547875,5915.502999,0.017362506280851564
2025,15,2025-15,Dutch Grand Prix,ALB,Williams,Finished,72,72,5,5814.547875,5916.175999,0.0174782504478046
2025,15,2025-15,Dutch Grand Prix,BEA,Haas F1 Team,Finished,72,72,6,5814.547875,5918.892999,0.01794552667605287
2025,15,2025-15,Dutch Grand Prix,STR,Aston Martin,Finished,72,72,7,5814.547875,5919.345999,0.018023434711164077
2025,15,2025-15,Dutch Grand Prix,ALO,Aston Martin,Finished,72,72,8,5814.547875,5921.557999,0.018403859818593382
2025,15,2025-15,Dutch Grand Prix,TSU,Red Bull Racing,Finished,72,72,9,5814.547875,5923.445999,0.018728562622764455
2025,15,2025-15,Dutch Grand Prix,OCO,Haas F1 Team,Finished,72,72,10,5814.547875,5923.911999,0.018808706429302546
2025,15,2025-15,Dutch Grand Prix,COL,Alpine,Finished,72,72,11,5814.547875,5924.359999,0.018885754552326217
2025,15,2025-15,Dutch Grand Prix,LAW,Racing Bulls,Finished,72,72,12,5814.547875,5926.911999,0.019324653681693116
2025,15,2025-15,Dutch Grand Prix,SAI,Williams,Finished,72,72,13,5814.547875,5927.224999,0.0193784841783593
2025,15,2025-15,Dutch Grand Prix,HUL,Kick Sauber,Finished,72,72,14,5814.547875,5929.573999,0.01978247087698115
2025,15,2025-15,Dutch Grand Prix,BOR,Kick Sauber,Finished,72,72,15,5814.547875,5931.414,0.020098918697096346
2025,15,2025-15,Dutch Grand Prix,ANT,Mercedes,Finished,72,72,16,5814.547875,5916.877999,0.017598982104864103
2025,15,2025-15,Dutch Grand Prix,GAS,Alpine,Finished,72,72,17,5814.547875,5933.477999,0.02045389023475863
2025,15,2025-15,Dutch Grand Prix,NOR,McLaren,Retired,64,72,18,5814.547875,5814.547875,0.0
2025,15,2025-15,Dutch Grand Prix,LEC,Ferrari,Retired,52,72,19,5814.547875,,
2025,15,2025-15,Dutch Grand Prix,HAM,Ferrari,Retired,22,72,20,5814.547875,,
2025,16,2025-16,Italian Grand Prix,VER,Red Bull Racing,Finished,53,53,1,4404.324999,4404.324999,0.0
2025,16,2025-16,Italian Grand Prix,NOR,McLaren,Finished,53,53,2,4404.324999,4423.531999,0.004360940667266888
2025,16,2025-16,Italian Grand Prix,PIA,McLaren,Finished,53,53,3,4404.324999,4425.675999,0.004847734898048461
2025,16,2025-16,Italian Grand Prix,LEC,Ferrari,Finished,53,53,4,4404.324999,4429.948999,0.005817917616392387
2025,16,2025-16,Italian Grand Prix,RUS,Mercedes,Finished,53,53,5,4404.324999,4437.205999,0.007465616185786672
2025,16,2025-16,Italian Grand Prix,HAM,Ferrari,Finished,53,53,6,4404.324999,4441.773999,0.008502778520772747
2025,16,2025-16,Italian Grand Prix,ALB,Williams,Finished,53,53,7,4404.324999,4454.862,0.011474403231249708
2025,16,2025-16,Italian Grand Prix,BOR,Kick Sauber,Finished,53,53,8,4404.324999,4462.808999,0.013278765761672418
2025,16,2025-16,Italian Grand Prix,ANT,Mercedes,Finished,53,53,9,4404.324999,4459.086999,0.012433687344242994
2025,16,2025-16,Italian Grand Prix,HAD,Racing Bulls,Finished,53,53,10,4404.324999,4468.215999,0.014506422667379448
2025,16,2025-16,Italian Grand Prix,SAI,Williams,Finished,53,53,11,4404.324999,4468.793999,0.014637657306088458
2025,16,2025-16,Italian Grand Prix,BEA,Haas F1 Team,Finished,53,53,12,4404.324999,4473.612999,0.015731809077607073
2025,16,2025-16,Italian Grand Prix,TSU,Red Bull Racing,Finished,53,53,13,4404.324999,4485.025999,0.018323125568236565
2025,16,2025-16,Italian Grand Prix,LAW,Racing Bulls,Finished,53,53,14,4404.324999,4486.675999,0.018697757322335917
2025,16,2025-16,Italian Grand Prix,OCO,Haas F1 Team,Lapped,52,53,15,4404.324999,4491.199615,0.01972484229018634
2025,16,2025-16,Italian Grand Prix,GAS,Alpine,Lapped,52,53,16,4404.324999,4494.972807,0.020581543828073867
2025,16,2025-16,Italian Grand Prix,COL,Alpine,Lapped,52,53,17,4404.324999,4496.614788,0.02095435487184849
2025,16,2025-16,Italian Grand Prix,STR,Aston Martin,Lapped,52,53,18,4404.324999,4498.503423,0.02138316859482048
2025,16,2025-16,Italian Grand Prix,ALO,Aston Martin,Retired,24,53,19,4404.324999,,
2025,17,2025-17,Azerbaijan Grand Prix,VER,Red Bull Racing,Finished,51,51,1,5090.820999,5090.820999,0.0
2025,17,2025-17,Azerbaijan Grand Prix,RUS,Mercedes,Finished,51,51,2,5090.820999,5109.914999,0.003750672043615566
2025,17,2025-17,Azerbaijan Grand Prix,SAI,Williams,Finished,51,51,3,5090.820999,5110.129999,0.0037929049172604756
2025,17,2025-17,Azerbaijan Grand Prix,ANT,Mercedes,Finished,51,51,4,5090.820999,5115.274999,0.004803547405183517
2025,17,2025-17,Azerbaijan Grand Prix,LAW,Racing Bulls,Finished,51,51,5,5090.820999,5125.801999,0.006871386758024345
2025,17,2025-17,Azerbaijan Grand Prix,TSU,Red Bull Racing,Finished,51,51,6,5090.820999,5132.277999,0.008143480198605335
2025,17,2025-17,Azerbaijan Grand Prix,NOR,McLaren,Finished,51,51,7,5090.820999,5134.758999,0.008630827917271322
2025,17,2025-17,Azerbaijan Grand Prix,HAM,Ferrari,Finished,51,51,8,5090.820999,5140.445999,0.009747936533173629
2025,17,2025-17,Azerbaijan Grand Prix,LEC,Ferrari,Finished,51,51,9,5090.820999,5139.632999,0.00958823734120462
2025,17,2025-17,Azerbaijan Grand Prix,HAD,Racing Bulls,Finished,51,51,10,5090.820999,5139.853999,0.009631648806672333
2025,17,2025-17,Azerbaijan Grand Prix,BOR,Kick Sauber,Finished,51,51,11,5090.820999,5173.018999,0.0161463151063741
2025,17,2025-17,Azerbaijan Grand Prix,BEA,Haas F1 Team,Finished,51,51,12,5090.820999,5176.487999,0.016827737611836646
2025,17,2025-17,Azerbaijan Grand Prix,ALB,Williams,Finished,51,51,13,5090.820999,5176.898999,0.016908471151688254
2025,17,2025-17,Azerbaijan Grand Prix,OCO,Haas F1 Team,Finished,51,51,14,5090.820999,5187.735999,0.019037204415365938
2025,17,2025-17,Azerbaijan Grand Prix,ALO,Aston Martin,Finished,51,51,15,5090.820999,5183.825999,0.01826915541093843
2025,17,2025-17,Azerbaijan Grand Prix,HUL,Kick Sauber,Finished,51,51,16,5090.820999,5190.882999,0.019655375826346244
2025,17,2025-17,Azerbaijan Grand Prix,STR,Aston Martin,Finished,51,51,17,5090.820999,5202.143999,0.021867396245491166
2025,17,2025-17,Azerbaijan Grand Prix,GAS,Alpine,Lapped,50,51,18,5090.820999,5216.14332,0.024617310454368324
2025,17,2025-17,Azerbaijan Grand Prix,COL,Alpine,Lapped,50,51,19,5090.820999,5215.91586,0.024572630038371734
2025,18,2025-18,Singapore Grand Prix,RUS,Mercedes,Finished,62,62,1,6022.366999,6022.366999,0.0
2025,18,2025-18,Singapore Grand Prix,VER,Red Bull Racing,Finished,62,62,2,6022.366999,6027.796999,0.0009016388408249476
2025,18,2025-18,Singapore Grand Prix,NOR,McLaren,Finished,62,62,3,6022.366999,6028.432999,0.0010072451580926955
2025,18,2025-18,Singapore Grand Prix,PIA,McLaren,Finished,62,62,4,6022.366999,6030.512999,0.0013526243089059253
2025,18,2025-18,Singapore Grand Prix,ANT,Mercedes,Finished,62,62,5,6022.366999,6056.047999,0.0055926515281439215
2025,18,2025-18,Singapore Grand Prix,LEC,Ferrari,Finished,62,62,6,6022.366999,6068.362999,0.007637528567693952
2025,18,2025-18,Singapore Grand Prix,ALO,Aston Martin,Finished,62,62,7,6022.366999,6103.033999,0.01339456728781152
2025,18,2025-18,Singapore Grand Prix,HAM,Ferrari,Finished,62,62,8,6022.366999,6102.617999,0.01332549145764883
2025,18,2025-18,Singapore Grand Prix,BEA,Haas F1 Team,Finished,62,62,9,6022.366999,6115.893999,0.015529940306781453
2025,18,2025-18,Singapore Grand Prix,SAI,Williams,Lapped,61,62,10,6022.366999,6132.024622,0.018208392649967875
2025,18,2025-18,Singapore Grand Prix,HAD,Racing Bulls,Lapped,61,62,11,6022.366999,6138.713508,0.019319066576201527
2025,18,2025-18,Singapore Grand Prix,TSU,Red Bull Racing,Lapped,61,62,12,6022.366999,6140.679213,0.019645467308725184
2025,18,2025-18,Singapore Grand Prix,STR,Aston Martin,Lapped,61,62,13,6022.366999,6145.985803,0.020526614206760607
2025,18,2025-18,Singapore Grand Prix,ALB,Williams,Lapped,61,62,14,6022.366999,6146.829409,0.020666693016328397
2025,18,2025-18,Singapore Grand Prix,LAW,Racing Bulls,Lapped,61,62,15,6022.366999,6148.684327,0.020974697825784316
2025,18,2025-18,Singapore Grand Prix,COL,Alpine,Lapped,61,62,16,6022.366999,6164.687442,0.0236319777628351
2025,18,2025-18,Singapore Grand Prix,BOR,Kick Sauber,Lapped,61,62,17,6022.366999,6168.61377,0.024283935373630383
2025,18,2025-18,Singapore Grand Prix,OCO,Haas F1 Team,Lapped,61,62,18,6022.366999,6169.0,0.024348067964697018
2025,18,2025-18,Singapore Grand Prix,GAS,Alpine,Lapped,61,62,19,6022.366999,6169.333377,0.02440342443833199
2025,18,2025-18,Singapore Grand Prix,HUL,Kick Sauber,Lapped,61,62,20,6022.366999,6170.938262,0.02466991185104961
2025,19,2025-19,United States Grand Prix,VER,Red Bull Racing,Finished,56,56,1,5640.160999,5640.160999,0.0
2025,19,2025-19,United States Grand Prix,NOR,McLaren,Finished,56,56,2,5640.160999,5648.119999,0.0014111299307610903
2025,19,2025-19,United States Grand Prix,LEC,Ferrari,Finished,56,56,3,5640.160999,5655.533999,0.002725631414196572
2025,19,2025-19,United States Grand Prix,HAM,Ferrari,Finished,56,56,4,5640.160999,5668.696999,0.005059430041989943
2025,19,2025-19,United States Grand Prix,PIA,McLaren,Finished,56,56,5,5640.160999,5669.839,0.005261906708915243
2025,19,2025-19,United States Grand Prix,RUS,Mercedes,Finished,56,56,6,5640.160999,5673.616999,0.005931745566470914
2025,19,2025-19,United States Grand Prix,TSU,Red Bull Racing,Finished,56,56,7,5640.160999,5692.874999,0.009346187105181203
2025,19,2025-19,United States Grand Prix,HUL,Kick Sauber,Finished,56,56,8,5640.160999,5697.409999,0.010150242166872658
2025,19,2025-19,United States Grand Prix,BEA,Haas F1 Team,Finished,56,56,9,5640.160999,5704.882999,0.011475204344605805
2025,19,2025-19,United States Grand Prix,ALO,Aston Martin,Finished,56,56,10,5640.160999,5710.161999,0.012411170534389226
2025,19,2025-19,United States Grand Prix,LAW,Racing Bulls,Finished,56,56,11,5640.160999,5713.369999,0.01297994862433538
2025,19,2025-19,United States Grand Prix,STR,Aston Martin,Finished,56,56,12,5640.160999,5714.938999,0.013258132172691228
2025,19,2025-19,United States Grand Prix,ANT,Mercedes,Finished,56,56,13,5640.160999,5715.906999,0.013429758479133858
2025,19,2025-19,United States Grand Prix,ALB,Williams,Finished,56,56,14,5640.160999,5720.160999,0.014183992267983836
2025,19,2025-19,United States Grand Prix,OCO,Haas F1 Team,Finished,56,56,15,5640.160999,5723.203999,0.014723515873877435
2025,19,2025-19,United States Grand Prix,HAD,Racing Bulls,Finished,56,56,16,5640.160999,5732.967999,0.01645467213018481
2025,19,2025-19,United States Grand Prix,COL,Alpine,Lapped,55,56,17,5640.160999,5745.058327,0.018598286116052076
2025,19,2025-19,United States Grand Prix,BOR,Kick Sauber,Lapped,55,56,18,5640.160999,5746.331054,0.01882394049014291
2025,19,2025-19,United States Grand Prix,GAS,Alpine,Lapped,55,56,19,5640.160999,5748.97629,0.01929294057728015
2025,19,2025-19,United States Grand Prix,SAI,Williams,Retired,5,56,20,5640.160999,,
2025,20,2025-20,Mexico City Grand Prix,NOR,McLaren,Finished,71,71,1,5878.573999,5878.573999,0.0
2025,20,2025-20,Mexico City Grand Prix,LEC,Ferrari,Finished,71,71,2,5878.573999,5908.897999,0.005158393856258048
2025,20,2025-20,Mexico City Grand Prix,VER,Red Bull Racing,Finished,71,71,3,5878.573999,5909.622999,0.005281723085442502
2025,20,2025-20,Mexico City Grand Prix,BEA,Haas F1 Team,Finished,71,71,4,5878.573999,5919.528999,0.006966825629305173
2025,20,2025-20,Mexico City Grand Prix,PIA,McLaren,Finished,71,71,5,5878.573999,5920.638999,0.007155646931918502
2025,20,2025-20,Mexico City Grand Prix,ANT,Mercedes,Finished,71,71,6,5878.573999,5926.410999,0.008137517705507635
2025,20,2025-20,Mexico City Grand Prix,RUS,Mercedes,Finished,71,71,7,5878.573999,5928.860999,0.008554285445510068
2025,20,2025-20,Mexico City Grand Prix,HAM,Ferrari,Finished,71,71,8,5878.573999,5935.019999,0.00960198851109162
2025,20,2025-20,Mexico City Grand Prix,OCO,Haas F1 Team,Finished,71,71,9,5878.573999,5954.037999,0.012837126829200018
2025,20,2025-20,Mexico City Grand Prix,BOR,Kick Sauber,Finished,71,71,10,5878.573999,5955.436999,0.013075109714205224
2025,20,2025-20,Mexico City Grand Prix,TSU,Red Bull Racing,Finished,71,71,11,5878.573999,5957.621999,0.013446798494574752
2025,20,2025-20,Mexico City Grand Prix,ALB,Williams,Lapped,70,71,12,5878.573999,5965.038628,0.014708435925907981
2025,20,2025-20,Mexico City Grand Prix,HAD,Racing Bulls,Lapped,70,71,13,5878.573999,5969.304714,0.015434136750755112
2025,20,2025-20,Mexico City Grand Prix,STR,Aston Martin,Lapped,70,71,14,5878.573999,5969.689128,0.015499529140145185
2025,20,2025-20,Mexico City Grand Prix,GAS,Alpine,Lapped,70,71,15,5878.573999,6007.263342,0.021891251691633196
2025,20,2025-20,Mexico City Grand Prix,COL,Alpine,Lapped,70,71,16,5878.573999,6007.563571,0.021942323431148658
2025,20,2025-20,Mexico City Grand Prix,SAI,Williams,Retired,67,71,17,5878.573999,5949.304059,0.012031839696503122
2025,20,2025-20,Mexico City Grand Prix,ALO,Aston Martin,Retired,34,71,18,5878.573999,,
2025,20,2025-20,Mexico City Grand Prix,HUL,Kick Sauber,Retired,25,71,19,5878.573999,,
2025,20,2025-20,Mexico City Grand Prix,LAW,Racing Bulls,Retired,5,71,20,5878.573999,,
2025,21,2025-21,São Paulo Grand Prix,NOR,McLaren,Finished,71,71,1,5521.595999,5521.595999,0.0
2025,21,2025-21,São Paulo Grand Prix,ANT,Mercedes,Finished,71,71,2,5521.595999,5531.983999,0.0018813401056290147
2025,21,2025-21,São Paulo Grand Prix,VER,Red Bull Racing,Finished,71,71,3,5521.595999,5532.345999,0.0019469008601764592
2025,21,2025-21,São Paulo Grand Prix,RUS,Mercedes,Finished,71,71,4,5521.595999,5536.862999,0.0027649614355640395
2025,21,2025-21,São Paulo Grand Prix,PIA,McLaren,Finished,71,71,5,5521.595999,5537.344999,0.0028522550369227684
2025,21,2025-21,São Paulo Grand Prix,BEA,Haas F1 Team,Finished,71,71,6,5521.595999,5551.225999,0.0053662020918165965
2025,21,2025-21,São Paulo Grand Prix,LAW,Racing Bulls,Finished,71,71,7,5521.595999,5574.237999,0.009533837681991564
2025,21,2025-21,São Paulo Grand Prix,HAD,Racing Bulls,Finished,71,71,8,5521.595999,5574.468999,0.00957567341210308
2025,21,2025-21,São Paulo Grand Prix,HUL,Kick Sauber,Finished,71,71,9,5521.595999,5574.92,0.009657352875809266
2025,21,2025-21,São Paulo Grand Prix,GAS,Alpine,Finished,71,71,10,5521.595999,5575.509999,0.009764205858191044
2025,21,2025-21,São Paulo Grand Prix,ALB,Williams,Finished,71,71,11,5521.595999,5575.779999,0.009813104763516378
2025,21,2025-21,São Paulo Grand Prix,OCO,Haas F1 Team,Finished,71,71,12,5521.595999,5576.291999,0.009905831576577873
2025,21,2025-21,São Paulo Grand Prix,SAI,Williams,Finished,71,71,13,5521.595999,5577.015999,0.01003695308567254
2025,21,2025-21,São Paulo Grand Prix,ALO,Aston Martin,Finished,71,71,14,5521.595999,5577.361999,0.010099616127311695
2025,21,2025-21,São Paulo Grand Prix,COL,Alpine,Finished,71,71,15,5521.595999,5579.372999,0.010463822418457225
2025,21,2025-21,São Paulo Grand Prix,STR,Aston Martin,Finished,71,71,16,5521.595999,5579.842999,0.010548942735134847
2025,21,2025-21,São Paulo Grand Prix,TSU,Red Bull Racing,Finished,71,71,17,5521.595999,5590.771999,0.012528261758471215
2025,21,2025-21,São Paulo Grand Prix,HAM,Ferrari,Retired,37,71,18,5521.595999,,
2025,21,2025-21,São Paulo Grand Prix,LEC,Ferrari,Retired,5,71,19,5521.595999,,
2025,22,2025-22,Las Vegas Grand Prix,VER,Red Bull Racing,Finished,50,50,1,4868.429,4868.429,0.0
2025,22,2025-22,Las Vegas Grand Prix,RUS,Mercedes,Finished,50,50,2,4868.429,4891.975,0.004836467780468867
2025,22,2025-22,Las Vegas Grand Prix,ANT,Mercedes,Finished,50,50,3,4868.429,4893.917,0.0052353644265943355
2025,22,2025-22,Las Vegas Grand Prix,LEC,Ferrari,Finished,50,50,4,4868.429,4899.107,0.006301416740389865
2025,22,2025-22,Las Vegas Grand Prix,SAI,Williams,Finished,50,50,5,4868.429,4903.353,0.007173566668015496
2025,22,2025-22,Las Vegas Grand Prix,HAD,Racing Bulls,Finished,50,50,6,4868.429,4913.686,0.009296017257312217
2025,22,2025-22,Las Vegas Grand Prix,HUL,Kick Sauber,Finished,50,50,7,4868.429,4919.563,0.01050318285426366
2025,22,2025-22,Las Vegas Grand Prix,HAM,Ferrari,Finished,50,50,8,4868.429,4927.798,0.012194693606500051
2025,22,2025-22,Las Vegas Grand Prix,OCO,Haas F1 Team,Finished,50,50,9,4868.429,4929.064,0.012454736425241197
2025,22,2025-22,Las Vegas Grand Prix,BEA,Haas F1 Team,Finished,50,50,10,4868.429,4938.978,0.014491122290168024
2025,22,2025-22,Las Vegas Grand Prix,ALO,Aston Martin,Finished,50,50,11,4868.429,4953.737,0.017522695719707437
2025,22,2025-22,Las Vegas Grand Prix,TSU,Red Bull Racing,Finished,50,50,12,4868.429,4955.403,0.017864900566486597
2025,22,2025-22,Las Vegas Grand Prix,GAS,Alpine,Finished,50,50,13,4868.429,4960.131,0.01883605573789815
2025,22,2025-22,Las Vegas Grand Prix,LAW,Racing Bulls,Lapped,49,50,14,4868.429,4971.142857,0.021097946996864847
2025,22,2025-22,Las Vegas Grand Prix,COL,Alpine,Lapped,49,50,15,4868.429,4978.457142,0.022600338219988414
2025,22,2025-22,Las Vegas Grand Prix,ALB,Williams,Retired,35,50,16,4868.429,,
2025,22,2025-22,Las Vegas Grand Prix,BOR,Kick Sauber,Retired,1,50,17,4868.429,,
2025,22,2025-22,Las Vegas Grand Prix,NOR,McLaren,Disqualified,50,50,19,4868.429,4889.17,0.0042603065588509015
2025,22,2025-22,Las Vegas Grand Prix,PIA,McLaren,Disqualified,50,50,20,4868.429,4896.079,0.0056794501881407555
2025,23,2025-23,Qatar Grand Prix,VER,Red Bull Racing,Finished,57,57,1,5009.646535,5078.240999,0.013692475810571203
2025,23,2025-23,Qatar Grand Prix,PIA,McLaren,Finished,57,57,2,5009.646535,5086.235999,0.015288396789056247
2025,23,2025-23,Qatar Grand Prix,SAI,Williams,Finished,57,57,3,5009.646535,5100.905999,0.01821674710229826
2025,23,2025-23,Qatar Grand Prix,NOR,McLaren,Finished,57,57,4,5009.646535,5101.555999,0.018346496775345944
2025,23,2025-23,Qatar Grand Prix,ANT,Mercedes,Finished,57,57,5,5009.646535,5106.557999,0.019344970413166962
2025,23,2025-23,Qatar Grand Prix,RUS,Mercedes,Finished,57,57,6,5009.646535,5126.839999,0.0233935594420136
2025,23,2025-23,Qatar Grand Prix,ALO,Aston Martin,Finished,57,57,7,5009.646535,5132.285999,0.0244806620872704
2025,23,2025-23,Qatar Grand Prix,LEC,Ferrari,Finished,57,57,8,5009.646535,5135.025999,0.025027606862886298
2025,23,2025-23,Qatar Grand Prix,LAW,Racing Bulls,Finished,57,57,9,5009.646535,5138.313999,0.02568394059362511
2025,23,2025-23,Qatar Grand Prix,TSU,Red Bull Racing,Finished,57,57,10,5009.646535,5140.010999,0.02602268704772004
2025,23,2025-23,Qatar Grand Prix,ALB,Williams,Finished,57,57,11,5009.646535,5145.171999,0.027052899451717627
2025,23,2025-23,Qatar Grand Prix,HAM,Ferrari,Finished,57,57,12,5009.646535,5155.970999,0.02920854055824118
2025,23,2025-23,Qatar Grand Prix,BOR,Kick Sauber,Finished,57,57,13,5009.646535,5163.052999,0.030622213149814614
2025,23,2025-23,Qatar Grand Prix,COL,Alpine,Lapped,56,57,14,5009.646535,5172.2655,0.03246116544627653
2025,23,2025-23,Qatar Grand Prix,OCO,Haas F1 Team,Lapped,56,57,15,5009.646535,5009.646535,0.0
2025,23,2025-23,Qatar Grand Prix,GAS,Alpine,Lapped,56,57,16,5009.646535,5173.953107,0.032798036917788265
2025,23,2025-23,Qatar Grand Prix,STR,Aston Martin,Retired,55,57,17,5009.646535,5197.574018,0.03751312227061154
2025,23,2025-23,Qatar Grand Prix,HAD,Racing Bulls,Retired,54,57,18,5009.646535,5144.141277,0.02684715200171306
2025,23,2025-23,Qatar Grand Prix,BEA,Haas F1 Team,Retired,41,57,19,5009.646535,,
2025,23,2025-23,Qatar Grand Prix,HUL,Kick Sauber,Retired,6,57,20,5009.646535,,
2025,24,2025-24,Abu Dhabi Grand Prix,VER,Red Bull Racing,Finished,58,58,1,5167.468999,5167.468999,0.0
2025,24,2025-24,Abu Dhabi Grand Prix,PIA,McLaren,Finished,58,58,2,5167.468999,5180.062999,0.002437169918665605
2025,24,2025-24,Abu Dhabi Grand Prix,NOR,McLaren,Finished,58,58,3,5167.468999,5184.040999,0.003206985857720168
2025,24,2025-24,Abu Dhabi Grand Prix,LEC,Ferrari,Finished,58,58,4,5167.468999,5190.747999,0.00450491333465286
2025,24,2025-24,Abu Dhabi Grand Prix,RUS,Mercedes,Finished,58,58,5,5167.468999,5216.031999,0.009397830932202478
2025,24,2025-24,Abu Dhabi Grand Prix,ALO,Aston Martin,Finished,58,58,6,5167.468999,5235.030999,0.013074485790446788
2025,24,2025-24,Abu Dhabi Grand Prix,OCO,Haas F1 Team,Finished,58,58,7,5167.468999,5237.344999,0.013522287219047247
2025,24,2025-24,Abu Dhabi Grand Prix,HAM,Ferrari,Finished,58,58,8,5167.468999,5240.138999,0.014062977448739966
