Season,Round,Season_Round,Grand_Prix,Driver,Team,Quali_Position,Pole_Gap_Position,Pole_Time,Quali_Time,Normalised_Pole_Gap
2021,4,2021-04,Spanish Grand Prix,TSU,Racing Bulls,16,16,76.741,78.556,0.023650982
2021,4,2021-04,Spanish Grand Prix,RAI,Kick Sauber,17,17,76.741,78.917,0.028355117
2021,4,2021-04,Spanish Grand Prix,MSC,Haas F1 Team,18,18,76.741,79.117,0.030961285
2021,4,2021-04,Spanish Grand Prix,LAT,Williams,19,19,76.741,79.219,0.032290431
2021,4,2021-04,Spanish Grand Prix,MAZ,Haas F1 Team,20,20,76.741,79.807,0.039952568
2021,5,2021-05,Monaco Grand Prix,LEC,Ferrari,1,1,70.346,70.346,0
2021,5,2021-05,Monaco Grand Prix,VER,Red Bull Racing,2,2,70.346,70.576,0.003269553
2021,5,2021-05,Monaco Grand Prix,BOT,Mercedes,3,3,70.346,70.601,0.00362494
2021,5,2021-05,Monaco Grand Prix,SAI,Ferrari,4,4,70.346,70.611,0.003767094
2021,5,2021-05,Monaco Grand Prix,NOR,McLaren,5,5,70.346,70.62,0.003895033
2021,5,2021-05,Monaco Grand Prix,GAS,Racing Bulls,6,6,70.346,70.9,0.007875359
2021,5,2021-05,Monaco Grand Prix,HAM,Mercedes,7,8,70.346,71.095,0.010647372
2021,5,2021-05,Monaco Grand Prix,VET,Aston Martin,8,9,70.346,71.309,0.013689478
2021,5,2021-05,Monaco Grand Prix,PER,Red Bull Racing,9,7,70.346,71.019,0.009566997
2021,5,2021-05,Monaco Grand Prix,GIO,Kick Sauber,10,10,70.346,71.409,0.015111023
2021,5,2021-05,Monaco Grand Prix,OCO,Alpine,11,11,70.346,71.486,0.016205612
2021,5,2021-05,Monaco Grand Prix,RIC,McLaren,12,12,70.346,71.598,0.017797743
2021,5,2021-05,Monaco Grand Prix,STR,Aston Martin,13,13,70.346,71.6,0.017826173
2021,5,2021-05,Monaco Grand Prix,RAI,Kick Sauber,14,14,70.346,71.642,0.018423222
2021,5,2021-05,Monaco Grand Prix,RUS,Williams,15,15,70.346,71.83,0.021095727
2021,5,2021-05,Monaco Grand Prix,TSU,Racing Bulls,16,16,70.346,72.096,0.024877036
2021,5,2021-05,Monaco Grand Prix,ALO,Alpine,17,17,70.346,72.205,0.02642652
2021,5,2021-05,Monaco Grand Prix,LAT,Williams,18,18,70.346,72.366,0.028715208
2021,5,2021-05,Monaco Grand Prix,MAZ,Haas F1 Team,19,19,70.346,72.958,0.037130754
2021,6,2021-06,Azerbaijan Grand Prix,LEC,Ferrari,1,1,101.218,101.218,0
2021,6,2021-06,Azerbaijan Grand Prix,HAM,Mercedes,2,2,101.218,101.45,0.002292082
2021,6,2021-06,Azerbaijan Grand Prix,VER,Red Bull Racing,3,3,101.218,101.563,0.003408485
2021,6,2021-06,Azerbaijan Grand Prix,GAS,Racing Bulls,4,4,101.218,101.565,0.003428244
2021,6,2021-06,Azerbaijan Grand Prix,SAI,Ferrari,5,5,101.218,101.576,0.00353692
2021,6,2021-06,Azerbaijan Grand Prix,NOR,McLaren,6,8,101.218,101.747,0.005226343
2021,6,2021-06,Azerbaijan Grand Prix,PER,Red Bull Racing,7,6,101.218,101.63,0.004070422
2021,6,2021-06,Azerbaijan Grand Prix,TSU,Racing Bulls,8,7,101.218,101.654,0.004307534
2021,6,2021-06,Azerbaijan Grand Prix,ALO,Alpine,9,10,101.218,102.195,0.009652433
2021,6,2021-06,Azerbaijan Grand Prix,BOT,Mercedes,10,9,101.218,102.106,0.008773143
2021,6,2021-06,Azerbaijan Grand Prix,VET,Aston Martin,11,11,101.218,102.224,0.009938944
2021,6,2021-06,Azerbaijan Grand Prix,OCO,Alpine,12,12,101.218,102.273,0.010423047
2021,6,2021-06,Azerbaijan Grand Prix,RIC,McLaren,13,13,101.218,102.304,0.010729317
2021,6,2021-06,Azerbaijan Grand Prix,RAI,Kick Sauber,14,14,101.218,102.587,0.013525262
2021,6,2021-06,Azerbaijan Grand Prix,RUS,Williams,15,15,101.218,102.728,0.014918295
2021,6,2021-06,Azerbaijan Grand Prix,LAT,Williams,16,16,101.218,103.128,0.018870161
2021,6,2021-06,Azerbaijan Grand Prix,MSC,Haas F1 Team,17,17,101.218,104.158,0.029046217
2021,6,2021-06,Azerbaijan Grand Prix,MAZ,Haas F1 Team,18,18,101.218,104.238,0.02983659
2021,7,2021-07,French Grand Prix,VER,Red Bull Racing,1,1,89.99,89.99,0
2021,7,2021-07,French Grand Prix,HAM,Mercedes,2,2,89.99,90.248,0.002866985
2021,7,2021-07,French Grand Prix,BOT,Mercedes,3,3,89.99,90.376,0.004289365
2021,7,2021-07,French Grand Prix,PER,Red Bull Racing,4,4,89.99,90.445,0.005056117
2021,7,2021-07,French Grand Prix,SAI,Ferrari,5,5,89.99,90.84,0.009445494
2021,7,2021-07,French Grand Prix,GAS,Racing Bulls,6,6,89.99,90.868,0.00975664
2021,7,2021-07,French Grand Prix,LEC,Ferrari,7,7,89.99,90.987,0.011079009
2021,7,2021-07,French Grand Prix,NOR,McLaren,8,8,89.99,91.252,0.01402378
2021,7,2021-07,French Grand Prix,ALO,Alpine,9,9,89.99,91.34,0.015001667
2021,7,2021-07,French Grand Prix,RIC,McLaren,10,10,89.99,91.382,0.015468385
2021,7,2021-07,French Grand Prix,OCO,Alpine,11,11,89.99,91.736,0.019402156
2021,7,2021-07,French Grand Prix,VET,Aston Martin,12,12,89.99,91.767,0.019746639
2021,7,2021-07,French Grand Prix,GIO,Kick Sauber,13,13,89.99,91.813,0.020257806
2021,7,2021-07,French Grand Prix,RUS,Williams,14,14,89.99,92.065,0.023058118
2021,7,2021-07,French Grand Prix,MSC,Haas F1 Team,15,15,89.99,92.942,0.032803645
2021,7,2021-07,French Grand Prix,LAT,Williams,16,16,89.99,93.062,0.034137126
2021,7,2021-07,French Grand Prix,RAI,Kick Sauber,17,17,89.99,93.354,0.037381931
2021,7,2021-07,French Grand Prix,MAZ,Haas F1 Team,18,18,89.99,93.554,0.0396044
2021,7,2021-07,French Grand Prix,STR,Aston Martin,19,19,89.99,132.584,0.473319258
2021,8,2021-08,Styrian Grand Prix,VER,Red Bull Racing,1,1,63.841,63.841,0
2021,8,2021-08,Styrian Grand Prix,BOT,Mercedes,2,2,63.841,64.035,0.0030388
2021,8,2021-08,Styrian Grand Prix,HAM,Mercedes,3,3,63.841,64.067,0.003540045
2021,8,2021-08,Styrian Grand Prix,NOR,McLaren,4,4,63.841,64.12,0.004370232
2021,8,2021-08,Styrian Grand Prix,PER,Red Bull Racing,5,5,63.841,64.168,0.0051221
2021,8,2021-08,Styrian Grand Prix,GAS,Racing Bulls,6,6,63.841,64.236,0.006187246
2021,8,2021-08,Styrian Grand Prix,LEC,Ferrari,7,7,63.841,64.472,0.00988393
2021,8,2021-08,Styrian Grand Prix,TSU,Racing Bulls,8,8,63.841,64.514,0.010541815
2021,8,2021-08,Styrian Grand Prix,ALO,Alpine,9,9,63.841,64.574,0.01148165
2021,8,2021-08,Styrian Grand Prix,STR,Aston Martin,10,10,63.841,64.663,0.012875738
2021,8,2021-08,Styrian Grand Prix,RUS,Williams,11,11,63.841,64.671,0.013001049
2021,8,2021-08,Styrian Grand Prix,SAI,Ferrari,12,12,63.841,64.8,0.015021695
2021,8,2021-08,Styrian Grand Prix,RIC,McLaren,13,13,63.841,64.808,0.015147006
2021,8,2021-08,Styrian Grand Prix,VET,Aston Martin,14,14,63.841,64.875,0.016196488
2021,8,2021-08,Styrian Grand Prix,GIO,Kick Sauber,15,15,63.841,64.913,0.016791717
2021,8,2021-08,Styrian Grand Prix,LAT,Williams,16,16,63.841,65.175,0.020895663
2021,8,2021-08,Styrian Grand Prix,OCO,Alpine,17,17,63.841,65.217,0.021553547
2021,8,2021-08,Styrian Grand Prix,RAI,Kick Sauber,18,18,63.841,65.429,0.024874297
2021,8,2021-08,Styrian Grand Prix,MSC,Haas F1 Team,19,19,63.841,66.041,0.034460613
2021,8,2021-08,Styrian Grand Prix,MAZ,Haas F1 Team,20,20,63.841,66.192,0.036825864
2021,9,2021-09,Austrian Grand Prix,VER,Red Bull Racing,1,1,63.72,63.72,0
2021,9,2021-09,Austrian Grand Prix,NOR,McLaren,2,2,63.72,63.768,0.000753296
2021,9,2021-09,Austrian Grand Prix,PER,Red Bull Racing,3,3,63.72,63.99,0.004237288
2021,9,2021-09,Austrian Grand Prix,HAM,Mercedes,4,4,63.72,64.014,0.004613936
2021,9,2021-09,Austrian Grand Prix,BOT,Mercedes,5,5,63.72,64.049,0.005163214
2021,9,2021-09,Austrian Grand Prix,GAS,Racing Bulls,6,6,63.72,64.107,0.006073446
2021,9,2021-09,Austrian Grand Prix,TSU,Racing Bulls,7,7,63.72,64.273,0.008678594
2021,9,2021-09,Austrian Grand Prix,VET,Aston Martin,8,9,63.72,64.493,0.012131199
2021,9,2021-09,Austrian Grand Prix,RUS,Williams,9,11,63.72,64.553,0.013072819
2021,9,2021-09,Austrian Grand Prix,STR,Aston Martin,10,10,63.72,64.547,0.012978657
2021,9,2021-09,Austrian Grand Prix,SAI,Ferrari,11,12,63.72,64.559,0.013166981
2021,9,2021-09,Austrian Grand Prix,LEC,Ferrari,12,13,63.72,64.6,0.013810421
2021,9,2021-09,Austrian Grand Prix,RIC,McLaren,13,14,63.72,64.719,0.015677966
2021,9,2021-09,Austrian Grand Prix,ALO,Alpine,14,8,63.72,64.472,0.011801632
2021,9,2021-09,Austrian Grand Prix,GIO,Kick Sauber,15,15,63.72,64.782,0.016666667
2021,9,2021-09,Austrian Grand Prix,RAI,Kick Sauber,16,16,63.72,65.009,0.020229127
2021,9,2021-09,Austrian Grand Prix,OCO,Alpine,17,17,63.72,65.051,0.020888261
2021,9,2021-09,Austrian Grand Prix,LAT,Williams,18,18,63.72,65.195,0.023148148
2021,9,2021-09,Austrian Grand Prix,MSC,Haas F1 Team,19,19,63.72,65.427,0.026789077
2021,9,2021-09,Austrian Grand Prix,MAZ,Haas F1 Team,20,20,63.72,65.951,0.035012555
2021,10,2021-10,British Grand Prix,HAM,Mercedes,1,1,86.023,86.023,0
2021,10,2021-10,British Grand Prix,VER,Red Bull Racing,2,2,86.023,86.209,0.002162212
2021,10,2021-10,British Grand Prix,BOT,Mercedes,3,3,86.023,86.328,0.003545563
2021,10,2021-10,British Grand Prix,LEC,Ferrari,4,4,86.023,86.828,0.009357962
2021,10,2021-10,British Grand Prix,PER,Red Bull Racing,5,5,86.023,86.844,0.009543959
2021,10,2021-10,British Grand Prix,NOR,McLaren,6,7,86.023,86.897,0.010160073
2021,10,2021-10,British Grand Prix,RIC,McLaren,7,8,86.023,86.899,0.010183323
2021,10,2021-10,British Grand Prix,RUS,Williams,8,9,86.023,86.971,0.011020309
2021,10,2021-10,British Grand Prix,SAI,Ferrari,9,6,86.023,86.848,0.009590458
2021,10,2021-10,British Grand Prix,VET,Aston Martin,10,10,86.023,87.103,0.012554782
2021,10,2021-10,British Grand Prix,ALO,Alpine,11,11,86.023,87.245,0.014205503
2021,10,2021-10,British Grand Prix,GAS,Racing Bulls,12,12,86.023,87.273,0.014530998
2021,10,2021-10,British Grand Prix,OCO,Alpine,13,13,86.023,87.34,0.015309859
2021,10,2021-10,British Grand Prix,GIO,Kick Sauber,14,14,86.023,87.595,0.018274182
2021,10,2021-10,British Grand Prix,STR,Aston Martin,15,15,86.023,87.665,0.019087918
2021,10,2021-10,British Grand Prix,TSU,Racing Bulls,16,16,86.023,88.043,0.023482092
2021,10,2021-10,British Grand Prix,RAI,Kick Sauber,17,17,86.023,88.062,0.023702963
2021,10,2021-10,British Grand Prix,LAT,Williams,18,18,86.023,88.254,0.025934924
2021,10,2021-10,British Grand Prix,MSC,Haas F1 Team,19,19,86.023,88.738,0.031561327
2021,10,2021-10,British Grand Prix,MAZ,Haas F1 Team,20,20,86.023,89.051,0.035199888
2021,11,2021-11,Hungarian Grand Prix,HAM,Mercedes,1,1,75.419,75.419,0
2021,11,2021-11,Hungarian Grand Prix,BOT,Mercedes,2,3,75.419,75.734,0.004176666
2021,11,2021-11,Hungarian Grand Prix,VER,Red Bull Racing,3,2,75.419,75.65,0.003062889
2021,11,2021-11,Hungarian Grand Prix,PER,Red Bull Racing,4,6,75.419,76.421,0.013285777
2021,11,2021-11,Hungarian Grand Prix,GAS,Racing Bulls,5,5,75.419,76.394,0.012927777
2021,11,2021-11,Hungarian Grand Prix,NOR,McLaren,6,4,75.419,76.385,0.012808443
2021,11,2021-11,Hungarian Grand Prix,LEC,Ferrari,7,7,75.419,76.496,0.014280221
2021,11,2021-11,Hungarian Grand Prix,OCO,Alpine,8,10,75.419,76.653,0.016361925
2021,11,2021-11,Hungarian Grand Prix,ALO,Alpine,9,8,75.419,76.541,0.014876888
2021,11,2021-11,Hungarian Grand Prix,VET,Aston Martin,10,11,75.419,76.75,0.017648073
2021,11,2021-11,Hungarian Grand Prix,RIC,McLaren,11,12,75.419,76.871,0.019252443
2021,11,2021-11,Hungarian Grand Prix,STR,Aston Martin,12,13,75.419,76.893,0.019544147
2021,11,2021-11,Hungarian Grand Prix,RAI,Kick Sauber,13,14,75.419,77.553,0.028295257
2021,11,2021-11,Hungarian Grand Prix,GIO,Kick Sauber,14,15,75.419,77.583,0.028693035
2021,11,2021-11,Hungarian Grand Prix,SAI,Ferrari,15,9,75.419,76.649,0.016308888
2021,11,2021-11,Hungarian Grand Prix,TSU,Racing Bulls,16,16,75.419,77.919,0.033148146
2021,11,2021-11,Hungarian Grand Prix,RUS,Williams,17,17,75.419,77.944,0.033479627
2021,11,2021-11,Hungarian Grand Prix,LAT,Williams,18,18,75.419,78.036,0.034699479
2021,11,2021-11,Hungarian Grand Prix,MAZ,Haas F1 Team,19,19,75.419,78.922,0.046447182
2021,12,2021-12,Belgian Grand Prix,VER,Red Bull Racing,1,5,116.025,116.559,0.004602456
2021,12,2021-12,Belgian Grand Prix,RUS,Williams,2,8,116.025,116.95,0.00797242
2021,12,2021-12,Belgian Grand Prix,HAM,Mercedes,3,2,116.025,116.229,0.001758242
2021,12,2021-12,Belgian Grand Prix,RIC,McLaren,4,9,116.025,117.127,0.009497953
2021,12,2021-12,Belgian Grand Prix,VET,Aston Martin,5,6,116.025,116.814,0.006800259
2021,12,2021-12,Belgian Grand Prix,GAS,Racing Bulls,6,4,116.025,116.44,0.003576815
2021,12,2021-12,Belgian Grand Prix,PER,Red Bull Racing,7,7,116.025,116.886,0.007420814
2021,12,2021-12,Belgian Grand Prix,BOT,Mercedes,8,3,116.025,116.295,0.002327085
2021,12,2021-12,Belgian Grand Prix,OCO,Alpine,9,10,116.025,117.354,0.011454428
2021,12,2021-12,Belgian Grand Prix,NOR,McLaren,10,1,116.025,116.025,0
2021,12,2021-12,Belgian Grand Prix,LEC,Ferrari,11,11,116.025,117.721,0.014617539
2021,12,2021-12,Belgian Grand Prix,LAT,Williams,12,12,116.025,118.056,0.017504848
2021,12,2021-12,Belgian Grand Prix,SAI,Ferrari,13,13,116.025,118.137,0.018202973
2021,12,2021-12,Belgian Grand Prix,ALO,Alpine,14,14,116.025,118.205,0.018789054
2021,12,2021-12,Belgian Grand Prix,STR,Aston Martin,15,15,116.025,118.231,0.019013144
2021,12,2021-12,Belgian Grand Prix,GIO,Kick Sauber,16,16,116.025,122.306,0.054134885
2021,12,2021-12,Belgian Grand Prix,TSU,Racing Bulls,17,17,116.025,122.413,0.0550571
2021,12,2021-12,Belgian Grand Prix,MSC,Haas F1 Team,18,18,116.025,123.973,0.068502478
2021,12,2021-12,Belgian Grand Prix,RAI,Kick Sauber,19,19,116.025,124.452,0.072630899
2021,12,2021-12,Belgian Grand Prix,MAZ,Haas F1 Team,20,20,116.025,124.939,0.07682827
2021,13,2021-13,Dutch Grand Prix,VER,Red Bull Racing,1,1,68.885,68.885,0
2021,13,2021-13,Dutch Grand Prix,HAM,Mercedes,2,2,68.885,68.923,0.000551644
2021,13,2021-13,Dutch Grand Prix,BOT,Mercedes,3,3,68.885,69.222,0.004892212
2021,13,2021-13,Dutch Grand Prix,GAS,Racing Bulls,4,5,68.885,69.478,0.00860855
2021,13,2021-13,Dutch Grand Prix,LEC,Ferrari,5,4,68.885,69.437,0.008013356
2021,13,2021-13,Dutch Grand Prix,SAI,Ferrari,6,6,68.885,69.537,0.00946505
2021,13,2021-13,Dutch Grand Prix,GIO,Kick Sauber,7,7,68.885,69.59,0.010234449
2021,13,2021-13,Dutch Grand Prix,OCO,Alpine,8,9,68.885,69.919,0.015010525
2021,13,2021-13,Dutch Grand Prix,ALO,Alpine,9,10,68.885,69.956,0.015547652
2021,13,2021-13,Dutch Grand Prix,RIC,McLaren,10,8,68.885,69.865,0.01422661
2021,13,2021-13,Dutch Grand Prix,RUS,Williams,11,12,68.885,70.332,0.021006025
2021,13,2021-13,Dutch Grand Prix,STR,Aston Martin,12,13,68.885,70.367,0.021514118
2021,13,2021-13,Dutch Grand Prix,NOR,McLaren,13,14,68.885,70.406,0.022080279
2021,13,2021-13,Dutch Grand Prix,LAT,Williams,14,11,68.885,70.093,0.017536474
2021,13,2021-13,Dutch Grand Prix,TSU,Racing Bulls,15,15,68.885,70.462,0.022893228
2021,13,2021-13,Dutch Grand Prix,PER,Red Bull Racing,16,16,68.885,70.53,0.02388038
2021,13,2021-13,Dutch Grand Prix,VET,Aston Martin,17,17,68.885,70.731,0.026798287
2021,13,2021-13,Dutch Grand Prix,KUB,Kick Sauber,18,18,68.885,71.301,0.035072948
2021,13,2021-13,Dutch Grand Prix,MSC,Haas F1 Team,19,19,68.885,71.387,0.036321405
2021,13,2021-13,Dutch Grand Prix,MAZ,Haas F1 Team,20,20,68.885,71.875,0.043405676
2021,14,2021-14,Italian Grand Prix,BOT,Mercedes,1,1,79.555,79.555,0
2021,14,2021-14,Italian Grand Prix,HAM,Mercedes,2,2,79.555,79.651,0.001206712
2021,14,2021-14,Italian Grand Prix,VER,Red Bull Racing,3,3,79.555,79.966,0.005166237
2021,14,2021-14,Italian Grand Prix,NOR,McLaren,4,4,79.555,79.989,0.005455345
2021,14,2021-14,Italian Grand Prix,RIC,McLaren,5,5,79.555,79.995,0.005530765
2021,14,2021-14,Italian Grand Prix,GAS,Racing Bulls,6,6,79.555,80.26,0.008861794
2021,14,2021-14,Italian Grand Prix,SAI,Ferrari,7,7,79.555,80.462,0.011400918
2021,14,2021-14,Italian Grand Prix,LEC,Ferrari,8,8,79.555,80.51,0.012004274
2021,14,2021-14,Italian Grand Prix,PER,Red Bull Racing,9,9,79.555,80.611,0.013273836
2021,14,2021-14,Italian Grand Prix,GIO,Kick Sauber,10,10,79.555,80.726,0.014719377
2021,14,2021-14,Italian Grand Prix,VET,Aston Martin,11,11,79.555,80.913,0.017069952
2021,14,2021-14,Italian Grand Prix,STR,Aston Martin,12,12,79.555,81.02,0.018414933
2021,14,2021-14,Italian Grand Prix,ALO,Alpine,13,13,79.555,81.069,0.019030859
2021,14,2021-14,Italian Grand Prix,OCO,Alpine,14,14,79.555,81.103,0.019458236
2021,14,2021-14,Italian Grand Prix,RUS,Williams,15,15,79.555,81.392,0.023090943
2021,14,2021-14,Italian Grand Prix,LAT,Williams,16,16,79.555,81.925,0.029790711
2021,14,2021-14,Italian Grand Prix,TSU,Racing Bulls,17,17,79.555,81.973,0.030394067
2021,14,2021-14,Italian Grand Prix,MSC,Haas F1 Team,18,18,79.555,82.248,0.033850795
2021,14,2021-14,Italian Grand Prix,KUB,Kick Sauber,19,19,79.555,82.53,0.037395513
2021,14,2021-14,Italian Grand Prix,MAZ,Haas F1 Team,20,20,79.555,82.716,0.039733518
2021,15,2021-15,Russian Grand Prix,NOR,McLaren,1,1,101.993,101.993,0
2021,15,2021-15,Russian Grand Prix,SAI,Ferrari,2,2,101.993,102.51,0.005068975
2021,15,2021-15,Russian Grand Prix,RUS,Williams,3,3,101.993,102.983,0.009706548
2021,15,2021-15,Russian Grand Prix,HAM,Mercedes,4,4,101.993,104.05,0.020168051
2021,15,2021-15,Russian Grand Prix,RIC,McLaren,5,5,101.993,104.156,0.021207338
2021,15,2021-15,Russian Grand Prix,ALO,Alpine,6,6,101.993,104.204,0.021677958
