Season,Round,Season_Round,Grand_Prix,Driver,Team,Quali_Position,Pole_Gap_Position,Pole_Time,Quali_Time,Normalised_Pole_Gap
2025,5,2025-05,Saudi Arabian Grand Prix,BEA,Haas F1 Team,15,15,87.294,88.536,0.014227781978142895
2025,5,2025-05,Saudi Arabian Grand Prix,STR,Aston Martin,16,16,87.294,88.645,0.015476435952070045
2025,5,2025-05,Saudi Arabian Grand Prix,DOO,Alpine,17,17,87.294,88.739,0.016553256810319272
2025,5,2025-05,Saudi Arabian Grand Prix,HUL,Kick Sauber,18,18,87.294,88.782,0.017045845075262855
2025,5,2025-05,Saudi Arabian Grand Prix,OCO,Haas F1 Team,19,19,87.294,89.092,0.020597062799275978
2025,5,2025-05,Saudi Arabian Grand Prix,BOR,Kick Sauber,20,20,87.294,89.462,0.024835612986001454
2025,6,2025-06,Miami Grand Prix,VER,Red Bull Racing,1,1,86.204,86.204,0.0
2025,6,2025-06,Miami Grand Prix,NOR,McLaren,2,2,86.204,86.269,0.0007540253352513737
2025,6,2025-06,Miami Grand Prix,ANT,Mercedes,3,4,86.204,86.271,0.0007772261147975801
2025,6,2025-06,Miami Grand Prix,PIA,McLaren,4,2,86.204,86.269,0.0007540253352513737
2025,6,2025-06,Miami Grand Prix,RUS,Mercedes,5,5,86.204,86.385,0.0020996705489306766
2025,6,2025-06,Miami Grand Prix,SAI,Williams,6,6,86.204,86.569,0.00423414226718033
2025,6,2025-06,Miami Grand Prix,ALB,Williams,7,7,86.204,86.682,0.005544986311540212
2025,6,2025-06,Miami Grand Prix,LEC,Ferrari,8,8,86.204,86.754,0.006380214375203197
2025,6,2025-06,Miami Grand Prix,OCO,Haas F1 Team,9,9,86.204,86.824,0.0071922416593197536
2025,6,2025-06,Miami Grand Prix,TSU,Red Bull Racing,10,10,86.204,86.943,0.008572688042318255
2025,6,2025-06,Miami Grand Prix,HAD,Racing Bulls,11,11,86.204,86.987,0.009083105192334573
2025,6,2025-06,Miami Grand Prix,HAM,Ferrari,12,12,86.204,87.006,0.009303512598023422
2025,6,2025-06,Miami Grand Prix,BOR,Kick Sauber,13,13,86.204,87.151,0.010985569115122384
2025,6,2025-06,Miami Grand Prix,DOO,Alpine,14,14,86.204,87.186,0.011391582757180885
2025,6,2025-06,Miami Grand Prix,LAW,Racing Bulls,15,15,86.204,87.363,0.013444851747018705
2025,6,2025-06,Miami Grand Prix,HUL,Kick Sauber,16,16,86.204,87.473,0.014720894622059388
2025,6,2025-06,Miami Grand Prix,ALO,Aston Martin,17,17,86.204,87.604,0.016240545682334906
2025,6,2025-06,Miami Grand Prix,GAS,Alpine,18,18,86.204,87.71,0.017470186998283177
2025,6,2025-06,Miami Grand Prix,STR,Aston Martin,19,19,86.204,87.83,0.01886223377105467
2025,6,2025-06,Miami Grand Prix,BEA,Haas F1 Team,20,20,86.204,87.999,0.02082269964270811
2025,7,2025-07,Emilia Romagna Grand Prix,PIA,McLaren,1,1,74.67,74.67,0.0
2025,7,2025-07,Emilia Romagna Grand Prix,VER,Red Bull Racing,2,2,74.67,74.704,0.0004553368153206172
2025,7,2025-07,Emilia Romagna Grand Prix,RUS,Mercedes,3,3,74.67,74.807,0.001834739520557127
2025,7,2025-07,Emilia Romagna Grand Prix,NOR,McLaren,4,4,74.67,74.962,0.003910539708048777
2025,7,2025-07,Emilia Romagna Grand Prix,ALO,Aston Martin,5,6,74.67,75.431,0.010191509307620139
2025,7,2025-07,Emilia Romagna Grand Prix,SAI,Williams,6,5,74.67,75.198,0.007071112896745557
2025,7,2025-07,Emilia Romagna Grand Prix,ALB,Williams,7,7,74.67,75.473,0.010753984197134026
2025,7,2025-07,Emilia Romagna Grand Prix,STR,Aston Martin,8,8,74.67,75.497,0.01107539841971339
2025,7,2025-07,Emilia Romagna Grand Prix,HAD,Racing Bulls,9,10,74.67,75.51,0.011249497790277285
2025,7,2025-07,Emilia Romagna Grand Prix,GAS,Alpine,10,9,74.67,75.505,0.011182536493906436
2025,7,2025-07,Emilia Romagna Grand Prix,LEC,Ferrari,11,11,74.67,75.604,0.012508370162046312
2025,7,2025-07,Emilia Romagna Grand Prix,HAM,Ferrari,12,12,74.67,75.765,0.014664523905182802
2025,7,2025-07,Emilia Romagna Grand Prix,ANT,Mercedes,13,13,74.67,75.772,0.014758269720101858
2025,7,2025-07,Emilia Romagna Grand Prix,BOR,Kick Sauber,14,16,74.67,76.26,0.021293692245881957
2025,7,2025-07,Emilia Romagna Grand Prix,COL,Alpine,15,15,74.67,76.256,0.021240123208785322
2025,7,2025-07,Emilia Romagna Grand Prix,LAW,Racing Bulls,16,17,74.67,76.379,0.02288737109950456
2025,7,2025-07,Emilia Romagna Grand Prix,HUL,Kick Sauber,17,18,74.67,76.518,0.024748895138609894
2025,7,2025-07,Emilia Romagna Grand Prix,OCO,Haas F1 Team,18,19,74.67,76.613,0.026021159769653135
2025,7,2025-07,Emilia Romagna Grand Prix,BEA,Haas F1 Team,19,14,74.67,76.077,0.01884290879871431
2025,8,2025-08,Monaco Grand Prix,NOR,McLaren,1,1,69.954,69.954,0.0
2025,8,2025-08,Monaco Grand Prix,LEC,Ferrari,2,2,69.954,70.063,0.001558166795322835
2025,8,2025-08,Monaco Grand Prix,PIA,McLaren,3,3,69.954,70.129,0.0025016439374447863
2025,8,2025-08,Monaco Grand Prix,HAM,Ferrari,4,4,69.954,70.382,0.00611830631557897
2025,8,2025-08,Monaco Grand Prix,VER,Red Bull Racing,5,5,69.954,70.669,0.010221002372988064
2025,8,2025-08,Monaco Grand Prix,HAD,Racing Bulls,6,7,69.954,70.923,0.013851959859336294
2025,8,2025-08,Monaco Grand Prix,ALO,Aston Martin,7,8,69.954,70.924,0.01386625496755034
2025,8,2025-08,Monaco Grand Prix,OCO,Haas F1 Team,8,9,69.954,70.942,0.01412356691540162
2025,8,2025-08,Monaco Grand Prix,LAW,Racing Bulls,9,10,69.954,71.129,0.016796752151413852
2025,8,2025-08,Monaco Grand Prix,ALB,Williams,10,6,69.954,70.732,0.011121594190468098
2025,8,2025-08,Monaco Grand Prix,SAI,Williams,11,11,69.954,71.362,0.020127512365268663
2025,8,2025-08,Monaco Grand Prix,TSU,Red Bull Racing,12,12,69.954,71.415,0.020885153100609122
2025,8,2025-08,Monaco Grand Prix,HUL,Kick Sauber,13,14,69.954,71.596,0.02347256768733752
2025,8,2025-08,Monaco Grand Prix,RUS,Mercedes,14,13,69.954,71.507,0.02220030305629428
2025,8,2025-08,Monaco Grand Prix,ANT,Mercedes,15,15,69.954,71.88,0.027532378420104697
2025,8,2025-08,Monaco Grand Prix,BOR,Kick Sauber,16,16,69.954,71.902,0.027846870800812162
2025,8,2025-08,Monaco Grand Prix,BEA,Haas F1 Team,17,17,69.954,71.979,0.028947594133287735
2025,8,2025-08,Monaco Grand Prix,GAS,Alpine,18,18,69.954,71.994,0.02916202075649732
2025,8,2025-08,Monaco Grand Prix,STR,Aston Martin,19,19,69.954,72.563,0.03729593733024572
2025,8,2025-08,Monaco Grand Prix,COL,Alpine,20,20,69.954,72.597,0.03778197100952063
2025,9,2025-09,Spanish Grand Prix,PIA,McLaren,1,1,71.546,71.546,0.0
2025,9,2025-09,Spanish Grand Prix,NOR,McLaren,2,2,71.546,71.755,0.0029211975512255517
2025,9,2025-09,Spanish Grand Prix,VER,Red Bull Racing,3,3,71.546,71.848,0.004221060576412361
2025,9,2025-09,Spanish Grand Prix,RUS,Mercedes,4,3,71.546,71.848,0.004221060576412361
2025,9,2025-09,Spanish Grand Prix,HAM,Ferrari,5,5,71.546,72.045,0.006974533866323629
2025,9,2025-09,Spanish Grand Prix,ANT,Mercedes,6,6,71.546,72.111,0.007897017303552856
2025,9,2025-09,Spanish Grand Prix,LEC,Ferrari,7,7,71.546,72.131,0.008176557739076884
2025,9,2025-09,Spanish Grand Prix,GAS,Alpine,8,8,71.546,72.199,0.009126995219858491
2025,9,2025-09,Spanish Grand Prix,HAD,Racing Bulls,9,9,71.546,72.252,0.009867777373997022
2025,9,2025-09,Spanish Grand Prix,ALO,Aston Martin,10,10,71.546,72.284,0.010315042070835556
2025,9,2025-09,Spanish Grand Prix,ALB,Williams,11,11,71.546,72.641,0.015304838844938828
2025,9,2025-09,Spanish Grand Prix,BOR,Kick Sauber,12,12,71.546,72.756,0.016912196349201825
2025,9,2025-09,Spanish Grand Prix,LAW,Racing Bulls,13,13,71.546,72.763,0.01701003550163538
2025,9,2025-09,Spanish Grand Prix,STR,Aston Martin,14,14,71.546,73.038,0.020853716490090157
2025,9,2025-09,Spanish Grand Prix,BEA,Haas F1 Team,15,15,71.546,73.074,0.021356889274033453
2025,9,2025-09,Spanish Grand Prix,HUL,Kick Sauber,16,16,71.546,73.19,0.02297822380007264
2025,9,2025-09,Spanish Grand Prix,OCO,Haas F1 Team,17,17,71.546,73.201,0.023131971039610733
2025,9,2025-09,Spanish Grand Prix,SAI,Williams,18,18,71.546,73.203,0.023159925083163335
2025,9,2025-09,Spanish Grand Prix,COL,Alpine,19,19,71.546,73.334,0.024990914935845376
2025,9,2025-09,Spanish Grand Prix,TSU,Red Bull Racing,20,20,71.546,73.385,0.02570374304643175
2025,10,2025-10,Canadian Grand Prix,RUS,Mercedes,1,1,70.899,70.899,0.0
2025,10,2025-10,Canadian Grand Prix,VER,Red Bull Racing,2,2,70.899,71.059,0.0022567314066488375
2025,10,2025-10,Canadian Grand Prix,PIA,McLaren,3,3,70.899,71.12,0.0031171102554339303
2025,10,2025-10,Canadian Grand Prix,ANT,Mercedes,4,4,70.899,71.391,0.006939449075445525
2025,10,2025-10,Canadian Grand Prix,HAM,Ferrari,5,5,70.899,71.526,0.008843566199805197
2025,10,2025-10,Canadian Grand Prix,ALO,Aston Martin,6,6,70.899,71.586,0.009689840477298706
2025,10,2025-10,Canadian Grand Prix,NOR,McLaren,7,7,70.899,71.599,0.009873199904088859
2025,10,2025-10,Canadian Grand Prix,LEC,Ferrari,8,8,70.899,71.626,0.01025402332896097
2025,10,2025-10,Canadian Grand Prix,HAD,Racing Bulls,9,9,70.899,71.867,0.013653225010225922
2025,10,2025-10,Canadian Grand Prix,ALB,Williams,10,10,70.899,71.892,0.014005839292514644
2025,10,2025-10,Canadian Grand Prix,TSU,Red Bull Racing,11,11,70.899,72.102,0.016967799263741368
2025,10,2025-10,Canadian Grand Prix,COL,Alpine,12,12,70.899,72.142,0.017531982115403633
2025,10,2025-10,Canadian Grand Prix,HUL,Kick Sauber,13,13,70.899,72.183,0.018110269538357482
2025,10,2025-10,Canadian Grand Prix,BEA,Haas F1 Team,14,14,70.899,72.306,0.019845131807218586
2025,10,2025-10,Canadian Grand Prix,OCO,Haas F1 Team,15,15,70.899,72.378,0.020860660940210662
2025,10,2025-10,Canadian Grand Prix,BOR,Kick Sauber,16,16,70.899,72.385,0.020959392939251753
2025,10,2025-10,Canadian Grand Prix,SAI,Williams,17,17,70.899,72.398,0.021142752366041684
2025,10,2025-10,Canadian Grand Prix,STR,Aston Martin,18,18,70.899,72.517,0.022821196349736894
2025,10,2025-10,Canadian Grand Prix,LAW,Racing Bulls,19,19,70.899,72.525,0.02293403292006957
2025,10,2025-10,Canadian Grand Prix,GAS,Alpine,20,20,70.899,72.667,0.024936882043470332
2025,11,2025-11,Austrian Grand Prix,NOR,McLaren,1,1,63.971,63.971,0.0
2025,11,2025-11,Austrian Grand Prix,LEC,Ferrari,2,2,63.971,64.492,0.008144315392912604
2025,11,2025-11,Austrian Grand Prix,PIA,McLaren,3,3,63.971,64.554,0.009113504556752305
2025,11,2025-11,Austrian Grand Prix,HAM,Ferrari,4,4,63.971,64.582,0.009551202888808952
2025,11,2025-11,Austrian Grand Prix,RUS,Mercedes,5,5,63.971,64.763,0.012380609963890121
2025,11,2025-11,Austrian Grand Prix,LAW,Racing Bulls,6,9,63.971,64.926,0.014928639539791622
2025,11,2025-11,Austrian Grand Prix,VER,Red Bull Racing,7,6,63.971,64.836,0.01352175204389483
2025,11,2025-11,Austrian Grand Prix,BOR,Kick Sauber,8,7,63.971,64.846,0.013678072876772474
2025,11,2025-11,Austrian Grand Prix,ANT,Mercedes,9,10,63.971,65.052,0.016898282034046863
2025,11,2025-11,Austrian Grand Prix,GAS,Alpine,10,7,63.971,64.846,0.013678072876772474
2025,11,2025-11,Austrian Grand Prix,ALO,Aston Martin,11,12,63.971,65.128,0.018086320363915
2025,11,2025-11,Austrian Grand Prix,ALB,Williams,12,13,63.971,65.143,0.01832080161323102
2025,11,2025-11,Austrian Grand Prix,HAD,Racing Bulls,13,11,63.971,65.063,0.01707023495021187
2025,11,2025-11,Austrian Grand Prix,COL,Alpine,14,15,63.971,65.278,0.020431132857076095
2025,11,2025-11,Austrian Grand Prix,BEA,Haas F1 Team,15,14,63.971,65.218,0.019493207859811568
2025,11,2025-11,Austrian Grand Prix,STR,Aston Martin,16,16,63.971,65.329,0.021228369104750566
2025,11,2025-11,Austrian Grand Prix,OCO,Haas F1 Team,17,17,63.971,65.364,0.02177549201982165
2025,11,2025-11,Austrian Grand Prix,TSU,Red Bull Racing,18,18,63.971,65.369,0.02185365243626025
2025,11,2025-11,Austrian Grand Prix,SAI,Williams,19,19,63.971,65.582,0.025183286176548636
2025,11,2025-11,Austrian Grand Prix,HUL,Kick Sauber,20,20,63.971,65.606,0.02555845617545449
2025,12,2025-12,British Grand Prix,VER,Red Bull Racing,1,1,84.892,84.892,0.0
2025,12,2025-12,British Grand Prix,PIA,McLaren,2,2,84.892,84.995,0.0012133063186166027
2025,12,2025-12,British Grand Prix,NOR,McLaren,3,3,84.892,85.01,0.0013900014135608263
2025,12,2025-12,British Grand Prix,RUS,Mercedes,4,4,84.892,85.029,0.0016138152004900874
2025,12,2025-12,British Grand Prix,HAM,Ferrari,5,5,84.892,85.084,0.002261697215285352
2025,12,2025-12,British Grand Prix,LEC,Ferrari,6,6,84.892,85.121,0.002697545116147504
2025,12,2025-12,British Grand Prix,ANT,Mercedes,7,7,84.892,85.374,0.005677802384205899
2025,12,2025-12,British Grand Prix,BEA,Haas F1 Team,8,8,84.892,85.471,0.006820430664844945
2025,12,2025-12,British Grand Prix,ALO,Aston Martin,9,9,84.892,85.593,0.008257550770390809
2025,12,2025-12,British Grand Prix,GAS,Alpine,10,10,84.892,85.711,0.009647552183951413
2025,12,2025-12,British Grand Prix,SAI,Williams,11,11,84.892,85.746,0.010059840738821046
2025,12,2025-12,British Grand Prix,TSU,Red Bull Racing,12,12,84.892,85.826,0.01100221457852335
2025,12,2025-12,British Grand Prix,HAD,Racing Bulls,13,13,84.892,85.864,0.011449842152381873
2025,12,2025-12,British Grand Prix,ALB,Williams,14,14,84.892,85.889,0.01174433397728869
2025,12,2025-12,British Grand Prix,OCO,Haas F1 Team,15,15,84.892,85.95,0.012462894030061733
2025,12,2025-12,British Grand Prix,LAW,Racing Bulls,16,16,84.892,86.44,0.018234933798237707
2025,12,2025-12,British Grand Prix,BOR,Kick Sauber,17,17,84.892,86.446,0.018305611836215485
2025,12,2025-12,British Grand Prix,STR,Aston Martin,18,18,84.892,86.504,0.01898883286999964
2025,12,2025-12,British Grand Prix,HUL,Kick Sauber,19,19,84.892,86.574,0.019813409979738905
2025,12,2025-12,British Grand Prix,COL,Alpine,20,20,84.892,87.06,0.025538331055930064
2025,13,2025-13,Belgian Grand Prix,NOR,McLaren,1,1,100.562,100.562,0.0
2025,13,2025-13,Belgian Grand Prix,PIA,McLaren,2,2,100.562,100.626,0.0006364233010480724
2025,13,2025-13,Belgian Grand Prix,LEC,Ferrari,3,3,100.562,100.9,0.003361110558660396
2025,13,2025-13,Belgian Grand Prix,VER,Red Bull Racing,4,4,100.562,100.903,0.0033909429008971426
2025,13,2025-13,Belgian Grand Prix,ALB,Williams,5,5,100.562,101.201,0.006354288896402105
2025,13,2025-13,Belgian Grand Prix,RUS,Mercedes,6,7,100.562,101.254,0.0068813269425826995
2025,13,2025-13,Belgian Grand Prix,TSU,Red Bull Racing,7,6,100.562,101.245,0.0067918299158729045
2025,13,2025-13,Belgian Grand Prix,HAD,Racing Bulls,8,8,100.562,101.281,0.0071498180227125285
2025,13,2025-13,Belgian Grand Prix,LAW,Racing Bulls,9,9,100.562,101.297,0.007308923847974436
2025,13,2025-13,Belgian Grand Prix,BOR,Kick Sauber,10,10,100.562,101.336,0.007696744297050584
2025,13,2025-13,Belgian Grand Prix,OCO,Haas F1 Team,11,11,100.562,101.525,0.009576181857958277
2025,13,2025-13,Belgian Grand Prix,BEA,Haas F1 Team,12,12,100.562,101.617,0.01049104035321502
2025,13,2025-13,Belgian Grand Prix,GAS,Alpine,13,13,100.562,101.633,0.010650146178476927
2025,13,2025-13,Belgian Grand Prix,HUL,Kick Sauber,14,15,100.562,101.707,0.011386010620313858
2025,13,2025-13,Belgian Grand Prix,SAI,Williams,15,14,100.562,101.691,0.01122690479505195
2025,13,2025-13,Belgian Grand Prix,HAM,Ferrari,16,16,100.562,101.939,0.013693045086613287
2025,13,2025-13,Belgian Grand Prix,COL,Alpine,17,17,100.562,102.022,0.014518406555160013
2025,13,2025-13,Belgian Grand Prix,ANT,Mercedes,18,18,100.562,102.139,0.015681867902388458
2025,13,2025-13,Belgian Grand Prix,ALO,Aston Martin,19,19,100.562,102.385,0.018128119965792333
2025,13,2025-13,Belgian Grand Prix,STR,Aston Martin,20,20,100.562,102.502,0.019291581313020778
2025,14,2025-14,Hungarian Grand Prix,LEC,Ferrari,1,6,74.89,75.372,0.006436106289224197
2025,14,2025-14,Hungarian Grand Prix,PIA,McLaren,2,2,74.89,74.941,0.0006809987982374643
2025,14,2025-14,Hungarian Grand Prix,NOR,McLaren,3,1,74.89,74.89,0.0
2025,14,2025-14,Hungarian Grand Prix,RUS,Mercedes,4,4,74.89,75.201,0.004152757377486882
