Season,Round,Season_Round,Grand_Prix,Driver,Team,Quali_Position,Pole_Gap_Position,Pole_Time,Quali_Time,Normalised_Pole_Gap
2018,14,2018-14,Italian Grand Prix,RIC,Red Bull Racing,15,9,79.119,81.28,0.027313287579468826
2018,14,2018-14,Italian Grand Prix,PER,Aston Martin,16,16,79.119,81.888,0.03499791453380352
2018,14,2018-14,Italian Grand Prix,LEC,Kick Sauber,17,17,79.119,81.889,0.035010553722873095
2018,14,2018-14,Italian Grand Prix,HAR,Racing Bulls,18,18,79.119,81.934,0.03557931723100638
2018,14,2018-14,Italian Grand Prix,ERI,Kick Sauber,19,19,79.119,82.048,0.03702018478494429
2018,14,2018-14,Italian Grand Prix,VAN,McLaren,20,20,79.119,82.085,0.03748783478052031
2018,15,2018-15,Singapore Grand Prix,HAM,Mercedes,1,1,96.015,96.015,0.0
2018,15,2018-15,Singapore Grand Prix,VER,Red Bull Racing,2,2,96.015,96.334,0.003322397542050659
2018,15,2018-15,Singapore Grand Prix,VET,Ferrari,3,3,96.015,96.628,0.006384419101182148
2018,15,2018-15,Singapore Grand Prix,BOT,Mercedes,4,4,96.015,96.702,0.007155132010623344
2018,15,2018-15,Singapore Grand Prix,RAI,Ferrari,5,5,96.015,96.794,0.008113315627766404
2018,15,2018-15,Singapore Grand Prix,RIC,Red Bull Racing,6,6,96.015,96.996,0.010217153569754611
2018,15,2018-15,Singapore Grand Prix,PER,Aston Martin,7,7,96.015,97.985,0.02051762745404373
2018,15,2018-15,Singapore Grand Prix,GRO,Haas F1 Team,8,8,96.015,98.32,0.024006665625162737
2018,15,2018-15,Singapore Grand Prix,OCO,Aston Martin,9,9,96.015,98.365,0.02447534239441751
2018,15,2018-15,Singapore Grand Prix,HUL,Alpine,10,10,96.015,98.45,0.025360620736343265
2018,15,2018-15,Singapore Grand Prix,ALO,McLaren,11,11,96.015,98.641,0.027349893245847134
2018,15,2018-15,Singapore Grand Prix,SAI,Alpine,12,12,96.015,98.716,0.028131021194604866
2018,15,2018-15,Singapore Grand Prix,LEC,Kick Sauber,13,13,96.015,98.747,0.028453887413425027
2018,15,2018-15,Singapore Grand Prix,ERI,Kick Sauber,14,14,96.015,99.366,0.03490079675050772
2018,15,2018-15,Singapore Grand Prix,GAS,Racing Bulls,15,15,96.015,99.614,0.03748372650106768
2018,15,2018-15,Singapore Grand Prix,MAG,Haas F1 Team,16,16,96.015,99.644,0.037796177680570864
2018,15,2018-15,Singapore Grand Prix,HAR,Racing Bulls,17,17,96.015,99.809,0.03951465916783836
2018,15,2018-15,Singapore Grand Prix,VAN,McLaren,18,18,96.015,99.864,0.040087486330260935
2018,15,2018-15,Singapore Grand Prix,SIR,Williams,19,19,96.015,101.263,0.054658126334427015
2018,15,2018-15,Singapore Grand Prix,STR,Williams,20,20,96.015,101.334,0.05539759412591794
2018,16,2018-16,Russian Grand Prix,BOT,Mercedes,1,1,91.387,91.387,0.0
2018,16,2018-16,Russian Grand Prix,HAM,Mercedes,2,2,91.387,91.532,0.0015866589339839088
2018,16,2018-16,Russian Grand Prix,VET,Ferrari,3,3,91.387,91.943,0.0060840163261732805
2018,16,2018-16,Russian Grand Prix,RAI,Ferrari,4,4,91.387,92.237,0.009301104095768453
2018,16,2018-16,Russian Grand Prix,MAG,Haas F1 Team,5,6,91.387,93.181,0.01963080087977498
2018,16,2018-16,Russian Grand Prix,OCO,Aston Martin,6,8,91.387,93.413,0.022169455174149366
2018,16,2018-16,Russian Grand Prix,LEC,Kick Sauber,7,9,91.387,93.419,0.022235110026590066
2018,16,2018-16,Russian Grand Prix,PER,Aston Martin,8,11,91.387,93.563,0.023810826485167524
2018,16,2018-16,Russian Grand Prix,GRO,Haas F1 Team,9,10,91.387,93.517,0.02330747261645527
2018,16,2018-16,Russian Grand Prix,ERI,Kick Sauber,10,12,91.387,93.995,0.028537975860899234
2018,16,2018-16,Russian Grand Prix,VER,Red Bull Racing,11,5,91.387,93.048,0.01817545165067247
2018,16,2018-16,Russian Grand Prix,RIC,Red Bull Racing,12,7,91.387,93.247,0.020353004256622897
2018,16,2018-16,Russian Grand Prix,GAS,Racing Bulls,13,13,91.387,94.383,0.03278365631873248
2018,16,2018-16,Russian Grand Prix,SAI,Alpine,14,14,91.387,94.626,0.035442677842581594
2018,16,2018-16,Russian Grand Prix,HUL,Alpine,15,15,91.387,94.655,0.03576000962937842
2018,16,2018-16,Russian Grand Prix,HAR,Racing Bulls,16,16,91.387,95.037,0.039940035234770965
2018,16,2018-16,Russian Grand Prix,ALO,McLaren,17,17,91.387,95.504,0.0450501712497402
2018,16,2018-16,Russian Grand Prix,SIR,Williams,18,18,91.387,95.612,0.04623195859367302
2018,16,2018-16,Russian Grand Prix,VAN,McLaren,19,19,91.387,95.977,0.050225962117150136
2018,16,2018-16,Russian Grand Prix,STR,Williams,20,20,91.387,96.437,0.055259500804272
2018,17,2018-17,Japanese Grand Prix,HAM,Mercedes,1,1,87.76,87.76,0.0
2018,17,2018-17,Japanese Grand Prix,BOT,Mercedes,2,2,87.76,87.987,0.0025865998176843874
2018,17,2018-17,Japanese Grand Prix,VER,Red Bull Racing,3,5,87.76,88.849,0.012408842297174205
2018,17,2018-17,Japanese Grand Prix,RAI,Ferrari,4,4,87.76,88.595,0.009514585232452077
2018,17,2018-17,Japanese Grand Prix,GRO,Haas F1 Team,5,8,87.76,89.678,0.021855059252506637
2018,17,2018-17,Japanese Grand Prix,HAR,Racing Bulls,6,12,87.76,89.848,0.02379216043755683
2018,17,2018-17,Japanese Grand Prix,GAS,Racing Bulls,7,11,87.76,89.81,0.02335916134913396
2018,17,2018-17,Japanese Grand Prix,OCO,Aston Martin,8,6,87.76,89.538,0.020259799453053784
2018,17,2018-17,Japanese Grand Prix,VET,Ferrari,9,3,87.76,88.279,0.005913855970829385
2018,17,2018-17,Japanese Grand Prix,PER,Aston Martin,10,7,87.76,89.567,0.020590246125797407
2018,17,2018-17,Japanese Grand Prix,LEC,Kick Sauber,11,9,87.76,89.706,0.02217411121239743
2018,17,2018-17,Japanese Grand Prix,MAG,Haas F1 Team,12,13,87.76,90.219,0.02801959890610739
2018,17,2018-17,Japanese Grand Prix,SAI,Alpine,13,14,87.76,90.236,0.02821330902461261
2018,17,2018-17,Japanese Grand Prix,STR,Williams,14,15,87.76,90.317,0.029136280765724498
2018,17,2018-17,Japanese Grand Prix,RIC,Red Bull Racing,15,10,87.76,89.806,0.023313582497720864
2018,17,2018-17,Japanese Grand Prix,HUL,Alpine,16,16,87.76,90.361,0.029637648131267014
2018,17,2018-17,Japanese Grand Prix,SIR,Williams,17,17,87.76,90.372,0.029762989972652587
2018,17,2018-17,Japanese Grand Prix,ALO,McLaren,18,18,87.76,90.573,0.03205332725615295
2018,17,2018-17,Japanese Grand Prix,VAN,McLaren,19,19,87.76,91.041,0.03738605287146757
2018,17,2018-17,Japanese Grand Prix,ERI,Kick Sauber,20,20,87.76,91.213,0.03934594348222409
2018,18,2018-18,United States Grand Prix,HAM,Mercedes,1,1,92.237,92.237,0.0
2018,18,2018-18,United States Grand Prix,VET,Ferrari,2,2,92.237,92.298,0.0006613398094041933
2018,18,2018-18,United States Grand Prix,RAI,Ferrari,3,3,92.237,92.307,0.0007589145353816829
2018,18,2018-18,United States Grand Prix,BOT,Mercedes,4,4,92.237,92.616,0.004108980127280892
2018,18,2018-18,United States Grand Prix,RIC,Red Bull Racing,5,5,92.237,93.494,0.013627936728211054
2018,18,2018-18,United States Grand Prix,OCO,Aston Martin,6,6,92.237,94.145,0.020685841907260638
2018,18,2018-18,United States Grand Prix,HUL,Alpine,7,7,92.237,94.215,0.02144475644264232
2018,18,2018-18,United States Grand Prix,GRO,Haas F1 Team,8,8,92.237,94.25,0.021824213710333273
2018,18,2018-18,United States Grand Prix,LEC,Kick Sauber,9,9,92.237,94.255,0.021878421891431854
2018,18,2018-18,United States Grand Prix,PER,Aston Martin,10,10,92.237,94.525,0.024805663670761202
2018,18,2018-18,United States Grand Prix,SAI,Alpine,11,11,92.237,94.566,0.02525017075577063
2018,18,2018-18,United States Grand Prix,MAG,Haas F1 Team,12,12,92.237,94.732,0.027049882368247014
2018,18,2018-18,United States Grand Prix,GAS,Racing Bulls,13,14,92.237,94.85,0.028329195442176047
2018,18,2018-18,United States Grand Prix,HAR,Racing Bulls,14,15,92.237,95.206,0.03218881793640316
2018,18,2018-18,United States Grand Prix,VER,Red Bull Racing,15,13,92.237,94.766,0.027418497999718294
2018,18,2018-18,United States Grand Prix,ALO,McLaren,16,16,92.237,95.294,0.03314288192374004
2018,18,2018-18,United States Grand Prix,SIR,Williams,17,17,92.237,95.362,0.03388011318668216
2018,18,2018-18,United States Grand Prix,STR,Williams,18,18,92.237,95.48,0.035159426260611415
2018,18,2018-18,United States Grand Prix,ERI,Kick Sauber,19,19,92.237,95.536,0.035766557888916584
2018,18,2018-18,United States Grand Prix,VAN,McLaren,20,20,92.237,95.735,0.03792404349664458
2018,19,2018-19,Mexican Grand Prix,RIC,Red Bull Racing,1,1,74.759,74.759,0.0
2018,19,2018-19,Mexican Grand Prix,VER,Red Bull Racing,2,2,74.759,74.785,0.0003477842132719733
2018,19,2018-19,Mexican Grand Prix,HAM,Mercedes,3,3,74.759,74.894,0.0018058026458354082
2018,19,2018-19,Mexican Grand Prix,VET,Ferrari,4,4,74.759,74.97,0.0028224026538610225
2018,19,2018-19,Mexican Grand Prix,BOT,Mercedes,5,5,74.759,75.16,0.0053639026739253914
2018,19,2018-19,Mexican Grand Prix,RAI,Ferrari,6,6,74.759,75.33,0.007637876376088482
2018,19,2018-19,Mexican Grand Prix,HUL,Alpine,7,7,74.759,75.827,0.014285905375941432
2018,19,2018-19,Mexican Grand Prix,SAI,Alpine,8,8,74.759,76.084,0.01772361856097593
2018,19,2018-19,Mexican Grand Prix,LEC,Kick Sauber,9,9,74.759,76.189,0.019128131729958753
2018,19,2018-19,Mexican Grand Prix,ERI,Kick Sauber,10,12,74.759,76.513,0.0234620580799636
2018,19,2018-19,Mexican Grand Prix,OCO,Aston Martin,11,11,74.759,76.252,0.019970839631348714
2018,19,2018-19,Mexican Grand Prix,ALO,McLaren,12,15,74.759,76.857,0.028063510747869724
2018,19,2018-19,Mexican Grand Prix,PER,Aston Martin,13,10,74.759,76.242,0.019837076472398074
2018,19,2018-19,Mexican Grand Prix,HAR,Racing Bulls,14,13,74.759,76.682,0.025722655466231537
2018,19,2018-19,Mexican Grand Prix,GAS,Racing Bulls,15,14,74.759,76.828,0.027675597586912737
2018,19,2018-19,Mexican Grand Prix,GRO,Haas F1 Team,16,16,74.759,76.911,0.028785831806203976
2018,19,2018-19,Mexican Grand Prix,VAN,McLaren,17,17,74.759,76.966,0.029521529180432937
2018,19,2018-19,Mexican Grand Prix,MAG,Haas F1 Team,18,18,74.759,77.599,0.03798873714201645
2018,19,2018-19,Mexican Grand Prix,STR,Williams,19,19,74.759,77.689,0.03919260557257309
2018,19,2018-19,Mexican Grand Prix,SIR,Williams,20,20,74.759,77.886,0.041827739803903086
2018,20,2018-20,Brazilian Grand Prix,HAM,Mercedes,1,1,67.281,67.281,0.0
2018,20,2018-20,Brazilian Grand Prix,VET,Ferrari,2,2,67.281,67.374,0.0013822624515091864
2018,20,2018-20,Brazilian Grand Prix,BOT,Mercedes,3,3,67.281,67.441,0.002378085938080643
2018,20,2018-20,Brazilian Grand Prix,RAI,Ferrari,4,4,67.281,67.456,0.0026010314947755298
2018,20,2018-20,Brazilian Grand Prix,VER,Red Bull Racing,5,5,67.281,67.778,0.0073869294451627265
2018,20,2018-20,Brazilian Grand Prix,RIC,Red Bull Racing,6,6,67.281,67.78,0.0074166555193888595
2018,20,2018-20,Brazilian Grand Prix,ERI,Kick Sauber,7,8,67.281,68.296,0.015085982669698739
2018,20,2018-20,Brazilian Grand Prix,LEC,Kick Sauber,8,9,67.281,68.335,0.015665641117105666
2018,20,2018-20,Brazilian Grand Prix,GRO,Haas F1 Team,9,7,67.281,68.239,0.014238789554257503
2018,20,2018-20,Brazilian Grand Prix,GAS,Racing Bulls,10,11,67.281,68.616,0.019842154545859803
2018,20,2018-20,Brazilian Grand Prix,MAG,Haas F1 Team,11,10,67.281,68.474,0.017731603275813246
2018,20,2018-20,Brazilian Grand Prix,PER,Aston Martin,12,12,67.281,68.741,0.02170003418498534
2018,20,2018-20,Brazilian Grand Prix,OCO,Aston Martin,13,13,67.281,68.77,0.02213106226126227
2018,20,2018-20,Brazilian Grand Prix,HUL,Alpine,14,14,67.281,68.834,0.023082296636494748
2018,20,2018-20,Brazilian Grand Prix,SIR,Williams,15,15,67.281,69.259,0.02939908740952113
2018,20,2018-20,Brazilian Grand Prix,SAI,Alpine,16,16,67.281,69.269,0.02954771778065135
2018,20,2018-20,Brazilian Grand Prix,HAR,Racing Bulls,17,17,67.281,69.28,0.029711211188894193
2018,20,2018-20,Brazilian Grand Prix,ALO,McLaren,18,18,67.281,69.402,0.03152450171668075
2018,20,2018-20,Brazilian Grand Prix,STR,Williams,19,19,67.281,69.441,0.0321041601640879
2018,20,2018-20,Brazilian Grand Prix,VAN,McLaren,20,20,67.281,69.601,0.034482246102168324
2018,21,2018-21,Abu Dhabi Grand Prix,HAM,Mercedes,1,1,94.794,94.794,0.0
2018,21,2018-21,Abu Dhabi Grand Prix,BOT,Mercedes,2,2,94.794,94.956,0.00170896892208372
2018,21,2018-21,Abu Dhabi Grand Prix,VET,Ferrari,3,3,94.794,95.125,0.0034917821803068794
2018,21,2018-21,Abu Dhabi Grand Prix,RAI,Ferrari,4,4,94.794,95.365,0.006023587990801049
2018,21,2018-21,Abu Dhabi Grand Prix,RIC,Red Bull Racing,5,5,94.794,95.401,0.006403358862375308
2018,21,2018-21,Abu Dhabi Grand Prix,VER,Red Bull Racing,6,6,94.794,95.589,0.008386606747262437
2018,21,2018-21,Abu Dhabi Grand Prix,GRO,Haas F1 Team,7,7,94.794,96.192,0.014747768846129494
2018,21,2018-21,Abu Dhabi Grand Prix,LEC,Kick Sauber,8,8,94.794,96.237,0.015222482435597096
2018,21,2018-21,Abu Dhabi Grand Prix,OCO,Aston Martin,9,9,94.794,96.54,0.01841888727134644
2018,21,2018-21,Abu Dhabi Grand Prix,HUL,Alpine,10,10,94.794,96.542,0.018439985653100566
2018,21,2018-21,Abu Dhabi Grand Prix,SAI,Alpine,11,11,94.794,96.982,0.023081629639006618
2018,21,2018-21,Abu Dhabi Grand Prix,ERI,Kick Sauber,12,12,94.794,97.132,0.024664008270565807
2018,21,2018-21,Abu Dhabi Grand Prix,MAG,Haas F1 Team,13,14,94.794,97.309,0.026531215055805246
2018,21,2018-21,Abu Dhabi Grand Prix,PER,Aston Martin,14,13,94.794,97.255,0.02596155874844408
2018,21,2018-21,Abu Dhabi Grand Prix,ALO,McLaren,15,15,94.794,97.743,0.031109563896449144
2018,21,2018-21,Abu Dhabi Grand Prix,HAR,Racing Bulls,16,16,94.794,97.994,0.033757410806591226
2018,21,2018-21,Abu Dhabi Grand Prix,GAS,Racing Bulls,17,17,94.794,98.166,0.03557187163744535
2018,21,2018-21,Abu Dhabi Grand Prix,VAN,McLaren,18,18,94.794,98.577,0.03990758908791703
2018,21,2018-21,Abu Dhabi Grand Prix,SIR,Williams,19,19,94.794,98.635,0.040519442158786445
2018,21,2018-21,Abu Dhabi Grand Prix,STR,Williams,20,20,94.794,98.682,0.041015254130008394
